Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2017,Member States,EE,Estonia,t CO2 equivalent,14482.69094,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,EE,Estonia,t CO2 equivalent,13614.12805,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,EE,Estonia,t CO2 equivalent,8173.050282,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,EE,Estonia,t CO2 equivalent,5771.912557,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,EE,Estonia,t CO2 equivalent,7017.83926,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,DK,Denmark,t CO2 equivalent,26739.01891,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,DK,Denmark,t CO2 equivalent,36004.96958,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,DK,Denmark,t CO2 equivalent,31112.53855,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,DK,Denmark,t CO2 equivalent,32645.24098,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,DK,Denmark,t CO2 equivalent,36741.18187,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,DK,Denmark,t CO2 equivalent,33274.71874,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,DK,Denmark,t CO2 equivalent,45750.43255,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,DK,Denmark,t CO2 equivalent,36836.36241,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,DK,Denmark,t CO2 equivalent,33027.13341,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,DK,Denmark,t CO2 equivalent,30599.47044,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,DK,Denmark,t CO2 equivalent,27151.91048,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,DK,Denmark,t CO2 equivalent,28520.01269,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,DK,Denmark,t CO2 equivalent,28626.25748,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,DK,Denmark,t CO2 equivalent,33346.61192,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,DK,Denmark,t CO2 equivalent,27544.81828,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,DK,Denmark,t CO2 equivalent,24088.25127,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,DK,Denmark,t CO2 equivalent,31966.88623,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,DK,Denmark,t CO2 equivalent,27249.88211,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,DK,Denmark,t CO2 equivalent,24957.70001,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,DK,Denmark,t CO2 equivalent,24704.47664,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,DK,Denmark,t CO2 equivalent,24682.21082,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,DK,Denmark,t CO2 equivalent,20530.98937,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,DK,Denmark,t CO2 equivalent,17286.09289,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,DK,Denmark,t CO2 equivalent,19530.61485,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,DK,Denmark,t CO2 equivalent,16010.23761,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,DK,Denmark,t CO2 equivalent,13282.60427,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,DK,Denmark,t CO2 equivalent,14483.10756,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,DK,Denmark,t CO2 equivalent,11970.16883,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,DK,Denmark,t CO2 equivalent,11861.2815,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,DK,Denmark,t CO2 equivalent,9003.951857,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,DK,Denmark,t CO2 equivalent,7537.238319,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,DK,Denmark,t CO2 equivalent,8487.21714,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,DE,Germany,t CO2 equivalent,473496.8123,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,DE,Germany,t CO2 equivalent,458603.7724,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,DE,Germany,t CO2 equivalent,434336.8147,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,DE,Germany,t CO2 equivalent,424503.2279,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,DE,Germany,t CO2 equivalent,418566.7829,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,DE,Germany,t CO2 equivalent,405356.0827,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,DE,Germany,t CO2 equivalent,411129.8594,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,DE,Germany,t CO2 equivalent,389356.5385,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,DE,Germany,t CO2 equivalent,389276.198,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,DE,Germany,t CO2 equivalent,378305.9356,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,DE,Germany,t CO2 equivalent,389183.9839,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,DE,Germany,t CO2 equivalent,399090.4589,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,DE,Germany,t CO2 equivalent,399092.7747,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,DE,Germany,t CO2 equivalent,411129.4981,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,DE,Germany,t CO2 equivalent,405811.7644,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,DE,Germany,t CO2 equivalent,398892.2378,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,DE,Germany,t CO2 equivalent,399122.1464,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,DE,Germany,t CO2 equivalent,404253.2099,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,DE,Germany,t CO2 equivalent,383005.6572,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,DE,Germany,t CO2 equivalent,356057.0033,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,DE,Germany,t CO2 equivalent,367624.6041,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,DE,Germany,t CO2 equivalent,364796.5947,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,DE,Germany,t CO2 equivalent,375649.313,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,DE,Germany,t CO2 equivalent,381255.6581,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,DE,Germany,t CO2 equivalent,360275.1297,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,DE,Germany,t CO2 equivalent,348139.3789,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,DE,Germany,t CO2 equivalent,343313.0732,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,DE,Germany,t CO2 equivalent,321476.7698,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,DE,Germany,t CO2 equivalent,307968.7378,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,DE,Germany,t CO2 equivalent,256393.871,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,DE,Germany,t CO2 equivalent,217150.4299,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,DE,Germany,t CO2 equivalent,244285.909,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,CZ,Czechia,t CO2 equivalent,70665.32511,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,CZ,Czechia,t CO2 equivalent,68189.38453,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,CZ,Czechia,t CO2 equivalent,66379.06526,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,CZ,Czechia,t CO2 equivalent,66388.04722,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,CZ,Czechia,t CO2 equivalent,66224.49198,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,CZ,Czechia,t CO2 equivalent,72999.40682,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,CZ,Czechia,t CO2 equivalent,77779.25439,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,CZ,Czechia,t CO2 equivalent,73767.63237,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,CZ,Czechia,t CO2 equivalent,71152.8007,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,CZ,Czechia,t CO2 equivalent,67700.87702,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,CZ,Czechia,t CO2 equivalent,70583.39396,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,CZ,Czechia,t CO2 equivalent,72026.73682,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,CZ,Czechia,t CO2 equivalent,70303.7655,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,CZ,Czechia,t CO2 equivalent,69814.8504,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,CZ,Czechia,t CO2 equivalent,69626.85772,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,CZ,Czechia,t CO2 equivalent,70763.32571,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,CZ,Czechia,t CO2 equivalent,70471.91389,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,CZ,Czechia,t CO2 equivalent,73586.6105,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,CZ,Czechia,t CO2 equivalent,68742.39333,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,CZ,Czechia,t CO2 equivalent,63823.14385,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,CZ,Czechia,t CO2 equivalent,68611.58046,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,CZ,Czechia,t CO2 equivalent,68281.51666,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,CZ,Czechia,t CO2 equivalent,65161.54032,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,CZ,Czechia,t CO2 equivalent,60309.72035,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,CZ,Czechia,t CO2 equivalent,58870.16818,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,CZ,Czechia,t CO2 equivalent,58599.31085,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,CZ,Czechia,t CO2 equivalent,58873.24183,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,CZ,Czechia,t CO2 equivalent,57705.89663,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,CZ,Czechia,t CO2 equivalent,56710.29799,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,CZ,Czechia,t CO2 equivalent,52545.00805,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,CZ,Czechia,t CO2 equivalent,44214.22631,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,CZ,Czechia,t CO2 equivalent,43668.81062,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,CY,Cyprus,t CO2 equivalent,1767.605081,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,CY,Cyprus,t CO2 equivalent,1830.579883,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,CY,Cyprus,t CO2 equivalent,2128.175872,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,CY,Cyprus,t CO2 equivalent,2250.803679,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,CY,Cyprus,t CO2 equivalent,2379.748294,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,CY,Cyprus,t CO2 equivalent,2174.182334,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,CY,Cyprus,t CO2 equivalent,2289.384034,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,CY,Cyprus,t CO2 equivalent,2419.736567,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,CY,Cyprus,t CO2 equivalent,2652.871437,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,CY,Cyprus,t CO2 equivalent,2837.083629,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,CY,Cyprus,t CO2 equivalent,2965.085688,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,CY,Cyprus,t CO2 equivalent,2847.519995,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,CY,Cyprus,t CO2 equivalent,3009.164719,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,CY,Cyprus,t CO2 equivalent,3235.990315,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,CY,Cyprus,t CO2 equivalent,3294.48655,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,CY,Cyprus,t CO2 equivalent,3483.1336,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,CY,Cyprus,t CO2 equivalent,3664.9485,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,CY,Cyprus,t CO2 equivalent,3813.9356,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,CY,Cyprus,t CO2 equivalent,3979.8969,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,CY,Cyprus,t CO2 equivalent,4005.0863,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,CY,Cyprus,t CO2 equivalent,3880.2132,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,CY,Cyprus,t CO2 equivalent,3721.8425,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,CY,Cyprus,t CO2 equivalent,3557.0768,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,CY,Cyprus,t CO2 equivalent,2838.7469,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,CY,Cyprus,t CO2 equivalent,2949.6892,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,CY,Cyprus,t CO2 equivalent,3032.5496,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,CY,Cyprus,t CO2 equivalent,3310.58875,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,CY,Cyprus,t CO2 equivalent,3298.4843,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,CY,Cyprus,t CO2 equivalent,3353.049804,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,CY,Cyprus,t CO2 equivalent,3292.520284,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,CY,Cyprus,t CO2 equivalent,3032.825834,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,CY,Cyprus,t CO2 equivalent,3087.559969,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,BG,Bulgaria,t CO2 equivalent,39007.83259,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,BG,Bulgaria,t CO2 equivalent,32171.15778,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,BG,Bulgaria,t CO2 equivalent,31445.88251,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,BG,Bulgaria,t CO2 equivalent,32121.3506,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,BG,Bulgaria,t CO2 equivalent,29283.44669,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,BG,Bulgaria,t CO2 equivalent,29794.19046,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,BG,Bulgaria,t CO2 equivalent,29744.80498,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,BG,Bulgaria,t CO2 equivalent,31323.93341,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,BG,Bulgaria,t CO2 equivalent,29686.44951,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,BG,Bulgaria,t CO2 equivalent,25666.92362,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,BG,Bulgaria,t CO2 equivalent,25755.49891,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,BG,Bulgaria,t CO2 equivalent,29299.00912,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,BG,Bulgaria,t CO2 equivalent,26836.89874,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,BG,Bulgaria,t CO2 equivalent,29024.19826,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,BG,Bulgaria,t CO2 equivalent,28322.75153,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,BG,Bulgaria,t CO2 equivalent,28547.45858,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,BG,Bulgaria,t CO2 equivalent,28703.84033,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,BG,Bulgaria,t CO2 equivalent,32181.88617,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,BG,Bulgaria,t CO2 equivalent,33719.07727,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,BG,Bulgaria,t CO2 equivalent,31101.38545,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,BG,Bulgaria,t CO2 equivalent,33068.36721,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,BG,Bulgaria,t CO2 equivalent,38120.13897,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,BG,Bulgaria,t CO2 equivalent,33151.57489,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,BG,Bulgaria,t CO2 equivalent,28668.14782,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,BG,Bulgaria,t CO2 equivalent,30441.30424,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,BG,Bulgaria,t CO2 equivalent,31807.87323,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,BG,Bulgaria,t CO2 equivalent,28504.98697,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,BG,Bulgaria,t CO2 equivalent,29967.17773,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,BG,Bulgaria,t CO2 equivalent,25496.32261,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,BG,Bulgaria,t CO2 equivalent,24515.29447,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,BG,Bulgaria,t CO2 equivalent,19620.89472,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,BG,Bulgaria,t CO2 equivalent,23850.69043,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,BE,Belgium,t CO2 equivalent,31104.81752,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,BE,Belgium,t CO2 equivalent,31369.19572,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,BE,Belgium,t CO2 equivalent,30292.3929,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,BE,Belgium,t CO2 equivalent,29608.00218,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,BE,Belgium,t CO2 equivalent,30614.96459,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,BE,Belgium,t CO2 equivalent,30225.60597,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,BE,Belgium,t CO2 equivalent,29564.82054,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,BE,Belgium,t CO2 equivalent,28466.38441,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,BE,Belgium,t CO2 equivalent,31345.21926,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,BE,Belgium,t CO2 equivalent,27663.32149,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,BE,Belgium,t CO2 equivalent,29434.78091,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,BE,Belgium,t CO2 equivalent,27073.57642,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,BE,Belgium,t CO2 equivalent,28525.52897,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,BE,Belgium,t CO2 equivalent,29621.55482,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,BE,Belgium,t CO2 equivalent,30057.55347,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,BE,Belgium,t CO2 equivalent,29813.80391,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,BE,Belgium,t CO2 equivalent,28724.57644,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,BE,Belgium,t CO2 equivalent,28015.79837,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,BE,Belgium,t CO2 equivalent,25881.54414,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,BE,Belgium,t CO2 equivalent,26360.42411,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,BE,Belgium,t CO2 equivalent,26969.06894,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,BE,Belgium,t CO2 equivalent,23484.61036,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,BE,Belgium,t CO2 equivalent,23300.03013,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,BE,Belgium,t CO2 equivalent,21845.14885,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,BE,Belgium,t CO2 equivalent,20827.42796,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,BE,Belgium,t CO2 equivalent,21573.19809,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,BE,Belgium,t CO2 equivalent,20247.97764,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,BE,Belgium,t CO2 equivalent,20404.17097,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,BE,Belgium,t CO2 equivalent,20361.2579,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,BE,Belgium,t CO2 equivalent,21683.54119,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,BE,Belgium,t CO2 equivalent,19659.13796,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,BE,Belgium,t CO2 equivalent,18849.39386,All greenhouse gases - (CO2 equivalent),Energy supply
1990,Member States,AT,Austria,t CO2 equivalent,14781.49453,All greenhouse gases - (CO2 equivalent),Energy supply
1991,Member States,AT,Austria,t CO2 equivalent,15420.6705,All greenhouse gases - (CO2 equivalent),Energy supply
1992,Member States,AT,Austria,t CO2 equivalent,12223.6614,All greenhouse gases - (CO2 equivalent),Energy supply
1993,Member States,AT,Austria,t CO2 equivalent,12263.09035,All greenhouse gases - (CO2 equivalent),Energy supply
1994,Member States,AT,Austria,t CO2 equivalent,12426.2578,All greenhouse gases - (CO2 equivalent),Energy supply
1995,Member States,AT,Austria,t CO2 equivalent,13563.37789,All greenhouse gases - (CO2 equivalent),Energy supply
1996,Member States,AT,Austria,t CO2 equivalent,14463.91224,All greenhouse gases - (CO2 equivalent),Energy supply
1997,Member States,AT,Austria,t CO2 equivalent,14554.23687,All greenhouse gases - (CO2 equivalent),Energy supply
1998,Member States,AT,Austria,t CO2 equivalent,13639.84896,All greenhouse gases - (CO2 equivalent),Energy supply
1999,Member States,AT,Austria,t CO2 equivalent,13169.9707,All greenhouse gases - (CO2 equivalent),Energy supply
2000,Member States,AT,Austria,t CO2 equivalent,12851.05247,All greenhouse gases - (CO2 equivalent),Energy supply
2001,Member States,AT,Austria,t CO2 equivalent,14260.02597,All greenhouse gases - (CO2 equivalent),Energy supply
2002,Member States,AT,Austria,t CO2 equivalent,13908.26612,All greenhouse gases - (CO2 equivalent),Energy supply
2003,Member States,AT,Austria,t CO2 equivalent,16470.9608,All greenhouse gases - (CO2 equivalent),Energy supply
2004,Member States,AT,Austria,t CO2 equivalent,16355.09051,All greenhouse gases - (CO2 equivalent),Energy supply
2005,Member States,AT,Austria,t CO2 equivalent,16496.70567,All greenhouse gases - (CO2 equivalent),Energy supply
2006,Member States,AT,Austria,t CO2 equivalent,15321.22504,All greenhouse gases - (CO2 equivalent),Energy supply
2007,Member States,AT,Austria,t CO2 equivalent,14128.14297,All greenhouse gases - (CO2 equivalent),Energy supply
2008,Member States,AT,Austria,t CO2 equivalent,13911.79232,All greenhouse gases - (CO2 equivalent),Energy supply
2009,Member States,AT,Austria,t CO2 equivalent,12950.76283,All greenhouse gases - (CO2 equivalent),Energy supply
2010,Member States,AT,Austria,t CO2 equivalent,14249.28874,All greenhouse gases - (CO2 equivalent),Energy supply
2011,Member States,AT,Austria,t CO2 equivalent,13903.69462,All greenhouse gases - (CO2 equivalent),Energy supply
2012,Member States,AT,Austria,t CO2 equivalent,12484.687,All greenhouse gases - (CO2 equivalent),Energy supply
2013,Member States,AT,Austria,t CO2 equivalent,11511.64009,All greenhouse gases - (CO2 equivalent),Energy supply
2014,Member States,AT,Austria,t CO2 equivalent,9857.876656,All greenhouse gases - (CO2 equivalent),Energy supply
2015,Member States,AT,Austria,t CO2 equivalent,10958.57469,All greenhouse gases - (CO2 equivalent),Energy supply
2016,Member States,AT,Austria,t CO2 equivalent,10710.61341,All greenhouse gases - (CO2 equivalent),Energy supply
2017,Member States,AT,Austria,t CO2 equivalent,11364.56926,All greenhouse gases - (CO2 equivalent),Energy supply
2018,Member States,AT,Austria,t CO2 equivalent,10453.8188,All greenhouse gases - (CO2 equivalent),Energy supply
2019,Member States,AT,Austria,t CO2 equivalent,10544.02924,All greenhouse gases - (CO2 equivalent),Energy supply
2020,Member States,AT,Austria,t CO2 equivalent,9154.979304,All greenhouse gases - (CO2 equivalent),Energy supply
2021,Member States,AT,Austria,t CO2 equivalent,9185.939776,All greenhouse gases - (CO2 equivalent),Energy supply
