Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2000,Member States,MT,Malta,t CO2 equivalent,290.7443471,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,MT,Malta,t CO2 equivalent,199.3260576,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,MT,Malta,t CO2 equivalent,190.274389,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,MT,Malta,t CO2 equivalent,194.7686899,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,MT,Malta,t CO2 equivalent,198.9982878,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,MT,Malta,t CO2 equivalent,101.4170362,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,MT,Malta,t CO2 equivalent,93.23691654,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,MT,Malta,t CO2 equivalent,98.82759115,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,MT,Malta,t CO2 equivalent,101.3949352,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,MT,Malta,t CO2 equivalent,91.00424071,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,MT,Malta,t CO2 equivalent,109.048336,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,MT,Malta,t CO2 equivalent,81.133848,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,MT,Malta,t CO2 equivalent,106.3046776,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,MT,Malta,t CO2 equivalent,122.2312382,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,MT,Malta,t CO2 equivalent,129.0221497,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,MT,Malta,t CO2 equivalent,150.3833995,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,MT,Malta,t CO2 equivalent,135.494635,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,MT,Malta,t CO2 equivalent,133.841585,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,MT,Malta,t CO2 equivalent,113.2434048,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,MT,Malta,t CO2 equivalent,124.5655802,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,MT,Malta,t CO2 equivalent,124.5381537,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,MT,Malta,t CO2 equivalent,129.7510369,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,LV,Latvia,t CO2 equivalent,4279.474021,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,LV,Latvia,t CO2 equivalent,4446.370271,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,LV,Latvia,t CO2 equivalent,3688.145159,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,LV,Latvia,t CO2 equivalent,3137.453831,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,LV,Latvia,t CO2 equivalent,2132.000825,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,LV,Latvia,t CO2 equivalent,1496.573377,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,LV,Latvia,t CO2 equivalent,1526.421927,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,LV,Latvia,t CO2 equivalent,1321.082967,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,LV,Latvia,t CO2 equivalent,1164.902275,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,LV,Latvia,t CO2 equivalent,1134.781222,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,LV,Latvia,t CO2 equivalent,1037.642495,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,LV,Latvia,t CO2 equivalent,1193.739373,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,LV,Latvia,t CO2 equivalent,1181.592716,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,LV,Latvia,t CO2 equivalent,1237.59436,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,LV,Latvia,t CO2 equivalent,1277.723018,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,LV,Latvia,t CO2 equivalent,1262.27381,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,LV,Latvia,t CO2 equivalent,1301.597197,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,LV,Latvia,t CO2 equivalent,1324.030137,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,LV,Latvia,t CO2 equivalent,1257.904105,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,LV,Latvia,t CO2 equivalent,1276.353128,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,LV,Latvia,t CO2 equivalent,1337.384737,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,LV,Latvia,t CO2 equivalent,1226.245745,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,LV,Latvia,t CO2 equivalent,1184.473183,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,LV,Latvia,t CO2 equivalent,1127.38979,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,LV,Latvia,t CO2 equivalent,1112.333691,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,LV,Latvia,t CO2 equivalent,1037.920796,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,LV,Latvia,t CO2 equivalent,1031.518934,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,LV,Latvia,t CO2 equivalent,1057.657611,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,LV,Latvia,t CO2 equivalent,1067.950799,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,LV,Latvia,t CO2 equivalent,994.2830994,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,LV,Latvia,t CO2 equivalent,999.3146428,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,LV,Latvia,t CO2 equivalent,1061.356425,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,LU,Luxembourg,t CO2 equivalent,1324.341589,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,LU,Luxembourg,t CO2 equivalent,1589.617984,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,LU,Luxembourg,t CO2 equivalent,1463.032488,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,LU,Luxembourg,t CO2 equivalent,1449.961975,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,LU,Luxembourg,t CO2 equivalent,1388.93191,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,LU,Luxembourg,t CO2 equivalent,1404.30311,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,LU,Luxembourg,t CO2 equivalent,1553.494576,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,LU,Luxembourg,t CO2 equivalent,1505.616433,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,LU,Luxembourg,t CO2 equivalent,1570.057715,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,LU,Luxembourg,t CO2 equivalent,1408.360303,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,LU,Luxembourg,t CO2 equivalent,1631.605528,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,LU,Luxembourg,t CO2 equivalent,1674.708613,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,LU,Luxembourg,t CO2 equivalent,1619.946237,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,LU,Luxembourg,t CO2 equivalent,1659.269673,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,LU,Luxembourg,t CO2 equivalent,1705.164413,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,LU,Luxembourg,t CO2 equivalent,1634.517602,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,LU,Luxembourg,t CO2 equivalent,1599.391561,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,LU,Luxembourg,t CO2 equivalent,1512.742182,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,LU,Luxembourg,t CO2 equivalent,1574.263398,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,LU,Luxembourg,t CO2 equivalent,1564.995032,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,LU,Luxembourg,t CO2 equivalent,1663.70672,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,LU,Luxembourg,t CO2 equivalent,1368.933157,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,LU,Luxembourg,t CO2 equivalent,1492.836488,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,LU,Luxembourg,t CO2 equivalent,1513.313526,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,LU,Luxembourg,t CO2 equivalent,1354.794442,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,LU,Luxembourg,t CO2 equivalent,1572.813109,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,LU,Luxembourg,t CO2 equivalent,1630.582474,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,LU,Luxembourg,t CO2 equivalent,1687.322811,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,LU,Luxembourg,t CO2 equivalent,1611.88728,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,LU,Luxembourg,t CO2 equivalent,1608.385256,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,LU,Luxembourg,t CO2 equivalent,1586.916337,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,LU,Luxembourg,t CO2 equivalent,1647.473076,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,LT,Lithuania,t CO2 equivalent,5693.837712,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,LT,Lithuania,t CO2 equivalent,6391.696444,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,LT,Lithuania,t CO2 equivalent,2958.005021,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,LT,Lithuania,t CO2 equivalent,2546.962478,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,LT,Lithuania,t CO2 equivalent,2430.269086,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,LT,Lithuania,t CO2 equivalent,2112.730792,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,LT,Lithuania,t CO2 equivalent,1807.479658,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,LT,Lithuania,t CO2 equivalent,1575.322511,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,LT,Lithuania,t CO2 equivalent,1349.345764,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,LT,Lithuania,t CO2 equivalent,1253.915863,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,LT,Lithuania,t CO2 equivalent,1062.810682,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,LT,Lithuania,t CO2 equivalent,1018.932794,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,LT,Lithuania,t CO2 equivalent,1080.737442,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,LT,Lithuania,t CO2 equivalent,1120.127171,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,LT,Lithuania,t CO2 equivalent,1132.179789,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,LT,Lithuania,t CO2 equivalent,1200.426808,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,LT,Lithuania,t CO2 equivalent,1313.10926,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,LT,Lithuania,t CO2 equivalent,1266.312539,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,LT,Lithuania,t CO2 equivalent,1227.853365,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,LT,Lithuania,t CO2 equivalent,1228.999096,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,LT,Lithuania,t CO2 equivalent,1363.354457,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,LT,Lithuania,t CO2 equivalent,1378.196831,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,LT,Lithuania,t CO2 equivalent,1305.80065,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,LT,Lithuania,t CO2 equivalent,1283.05881,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,LT,Lithuania,t CO2 equivalent,1168.040038,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,LT,Lithuania,t CO2 equivalent,1070.468902,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,LT,Lithuania,t CO2 equivalent,1200.150472,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,LT,Lithuania,t CO2 equivalent,1281.338633,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,LT,Lithuania,t CO2 equivalent,1336.131886,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,LT,Lithuania,t CO2 equivalent,1243.15997,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,LT,Lithuania,t CO2 equivalent,1152.577068,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,LT,Lithuania,t CO2 equivalent,1318.533645,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,IT,Italy,t CO2 equivalent,69193.64165,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,IT,Italy,t CO2 equivalent,75622.74105,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,IT,Italy,t CO2 equivalent,70702.78742,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,IT,Italy,t CO2 equivalent,70535.31038,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,IT,Italy,t CO2 equivalent,61906.89504,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,IT,Italy,t CO2 equivalent,68823.16455,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,IT,Italy,t CO2 equivalent,70714.35303,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,IT,Italy,t CO2 equivalent,68335.19105,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,IT,Italy,t CO2 equivalent,72231.51389,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,IT,Italy,t CO2 equivalent,76905.5565,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,IT,Italy,t CO2 equivalent,73471.93625,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,IT,Italy,t CO2 equivalent,77341.42319,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,IT,Italy,t CO2 equivalent,73176.43595,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,IT,Italy,t CO2 equivalent,78693.90571,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,IT,Italy,t CO2 equivalent,80691.38879,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,IT,Italy,t CO2 equivalent,86620.23518,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,IT,Italy,t CO2 equivalent,81477.12058,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,IT,Italy,t CO2 equivalent,77138.81431,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,IT,Italy,t CO2 equivalent,83189.50279,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,IT,Italy,t CO2 equivalent,83966.50373,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,IT,Italy,t CO2 equivalent,88110.08736,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,IT,Italy,t CO2 equivalent,79651.49065,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,IT,Italy,t CO2 equivalent,80424.01366,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,IT,Italy,t CO2 equivalent,79886.5467,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,IT,Italy,t CO2 equivalent,68137.63613,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,IT,Italy,t CO2 equivalent,74868.48553,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,IT,Italy,t CO2 equivalent,75592.26931,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,IT,Italy,t CO2 equivalent,75540.88639,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,IT,Italy,t CO2 equivalent,75343.18417,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,IT,Italy,t CO2 equivalent,73231.87119,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,IT,Italy,t CO2 equivalent,71407.09486,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,IT,Italy,t CO2 equivalent,75468.86506,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,IE,Ireland,t CO2 equivalent,9713.371119,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,IE,Ireland,t CO2 equivalent,9812.80916,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,IE,Ireland,t CO2 equivalent,8919.603822,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,IE,Ireland,t CO2 equivalent,8878.429729,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,IE,Ireland,t CO2 equivalent,8912.094099,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,IE,Ireland,t CO2 equivalent,8655.324293,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,IE,Ireland,t CO2 equivalent,8847.115345,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,IE,Ireland,t CO2 equivalent,8568.319075,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,IE,Ireland,t CO2 equivalent,9081.653774,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,IE,Ireland,t CO2 equivalent,8902.486562,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,IE,Ireland,t CO2 equivalent,9077.692024,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,IE,Ireland,t CO2 equivalent,9389.400537,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,IE,Ireland,t CO2 equivalent,9312.298584,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,IE,Ireland,t CO2 equivalent,9601.397281,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,IE,Ireland,t CO2 equivalent,9666.895671,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,IE,Ireland,t CO2 equivalent,10149.40903,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,IE,Ireland,t CO2 equivalent,9973.245989,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,IE,Ireland,t CO2 equivalent,9758.176783,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,IE,Ireland,t CO2 equivalent,10607.29811,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,IE,Ireland,t CO2 equivalent,10106.35572,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,IE,Ireland,t CO2 equivalent,10451.46789,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,IE,Ireland,t CO2 equivalent,9101.354894,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,IE,Ireland,t CO2 equivalent,8659.899289,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,IE,Ireland,t CO2 equivalent,8580.913502,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,IE,Ireland,t CO2 equivalent,7650.546665,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,IE,Ireland,t CO2 equivalent,8208.38602,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,IE,Ireland,t CO2 equivalent,8436.719466,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,IE,Ireland,t CO2 equivalent,8007.048461,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,IE,Ireland,t CO2 equivalent,8605.653431,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,IE,Ireland,t CO2 equivalent,8310.550294,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,IE,Ireland,t CO2 equivalent,8895.381404,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,IE,Ireland,t CO2 equivalent,8411.784462,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,HU,Hungary,t CO2 equivalent,19672.67294,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,HU,Hungary,t CO2 equivalent,20749.56609,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,HU,Hungary,t CO2 equivalent,16209.77541,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,HU,Hungary,t CO2 equivalent,17245.0062,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,HU,Hungary,t CO2 equivalent,16093.90019,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,HU,Hungary,t CO2 equivalent,15357.51717,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,HU,Hungary,t CO2 equivalent,16304.9296,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,HU,Hungary,t CO2 equivalent,15253.32097,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,HU,Hungary,t CO2 equivalent,13414.70102,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,HU,Hungary,t CO2 equivalent,14022.82627,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,HU,Hungary,t CO2 equivalent,13996.04671,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,HU,Hungary,t CO2 equivalent,14953.43202,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,HU,Hungary,t CO2 equivalent,14663.94188,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,HU,Hungary,t CO2 equivalent,16232.7212,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,HU,Hungary,t CO2 equivalent,16252.07492,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,HU,Hungary,t CO2 equivalent,16805.85939,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,HU,Hungary,t CO2 equivalent,15224.51733,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,HU,Hungary,t CO2 equivalent,12547.75178,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,HU,Hungary,t CO2 equivalent,12595.50378,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,HU,Hungary,t CO2 equivalent,12652.20462,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,HU,Hungary,t CO2 equivalent,13474.69097,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2011,Member States,HU,Hungary,t CO2 equivalent,12991.26491,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2012,Member States,HU,Hungary,t CO2 equivalent,11549.50385,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2013,Member States,HU,Hungary,t CO2 equivalent,11199.97474,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2014,Member States,HU,Hungary,t CO2 equivalent,10063.42316,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2015,Member States,HU,Hungary,t CO2 equivalent,10990.46444,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2016,Member States,HU,Hungary,t CO2 equivalent,11378.77064,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2017,Member States,HU,Hungary,t CO2 equivalent,11677.96377,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2018,Member States,HU,Hungary,t CO2 equivalent,10909.15319,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2019,Member States,HU,Hungary,t CO2 equivalent,10490.12065,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2020,Member States,HU,Hungary,t CO2 equivalent,10981.62855,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2021,Member States,HU,Hungary,t CO2 equivalent,11791.91841,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1990,Member States,HR,Croatia,t CO2 equivalent,3332.925871,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1991,Member States,HR,Croatia,t CO2 equivalent,2855.293303,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1992,Member States,HR,Croatia,t CO2 equivalent,2349.961727,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1993,Member States,HR,Croatia,t CO2 equivalent,2376.713429,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1994,Member States,HR,Croatia,t CO2 equivalent,2417.37383,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1995,Member States,HR,Croatia,t CO2 equivalent,2724.316144,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1996,Member States,HR,Croatia,t CO2 equivalent,3010.043983,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1997,Member States,HR,Croatia,t CO2 equivalent,3170.882228,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1998,Member States,HR,Croatia,t CO2 equivalent,2978.469172,All greenhouse gases - (CO2 equivalent),Residential and Commercial
1999,Member States,HR,Croatia,t CO2 equivalent,3206.766632,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2000,Member States,HR,Croatia,t CO2 equivalent,2979.495635,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2001,Member States,HR,Croatia,t CO2 equivalent,3289.937553,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2002,Member States,HR,Croatia,t CO2 equivalent,3413.665646,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2003,Member States,HR,Croatia,t CO2 equivalent,3691.30561,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2004,Member States,HR,Croatia,t CO2 equivalent,3642.219044,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2005,Member States,HR,Croatia,t CO2 equivalent,3694.673498,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2006,Member States,HR,Croatia,t CO2 equivalent,3403.746086,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2007,Member States,HR,Croatia,t CO2 equivalent,3054.147984,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2008,Member States,HR,Croatia,t CO2 equivalent,3125.206595,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2009,Member States,HR,Croatia,t CO2 equivalent,3187.551834,All greenhouse gases - (CO2 equivalent),Residential and Commercial
2010,Member States,HR,Croatia,t CO2 equivalent,3292.049287,All greenhouse gases - (CO2 equivalent),Residential and Commercial
