Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2017,Member States,ES,Spain,t CO2 equivalent,12466.39071,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,ES,Spain,t CO2 equivalent,12539.63884,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,ES,Spain,t CO2 equivalent,12752.41879,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,ES,Spain,t CO2 equivalent,12699.16858,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,ES,Spain,t CO2 equivalent,12819.72905,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,EE,Estonia,t CO2 equivalent,608.7988026,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,EE,Estonia,t CO2 equivalent,567.7424106,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,EE,Estonia,t CO2 equivalent,446.3341615,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,EE,Estonia,t CO2 equivalent,362.9520581,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,EE,Estonia,t CO2 equivalent,203.4307033,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,EE,Estonia,t CO2 equivalent,157.2139921,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,EE,Estonia,t CO2 equivalent,216.9404345,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,EE,Estonia,t CO2 equivalent,171.1569443,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,EE,Estonia,t CO2 equivalent,175.6237717,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,EE,Estonia,t CO2 equivalent,84.01715134,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,EE,Estonia,t CO2 equivalent,101.3713599,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,EE,Estonia,t CO2 equivalent,227.3307469,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,EE,Estonia,t CO2 equivalent,256.6117072,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,EE,Estonia,t CO2 equivalent,274.9606825,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,EE,Estonia,t CO2 equivalent,247.7873826,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,EE,Estonia,t CO2 equivalent,239.3910295,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,EE,Estonia,t CO2 equivalent,209.237242,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,EE,Estonia,t CO2 equivalent,217.8687734,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,EE,Estonia,t CO2 equivalent,224.0451509,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,EE,Estonia,t CO2 equivalent,217.1907658,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,EE,Estonia,t CO2 equivalent,222.5471856,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,EE,Estonia,t CO2 equivalent,266.7293974,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,EE,Estonia,t CO2 equivalent,271.855766,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,EE,Estonia,t CO2 equivalent,266.3748408,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,EE,Estonia,t CO2 equivalent,327.6157953,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,EE,Estonia,t CO2 equivalent,335.3793282,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,EE,Estonia,t CO2 equivalent,324.627574,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,EE,Estonia,t CO2 equivalent,322.1769218,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,EE,Estonia,t CO2 equivalent,319.8900878,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,EE,Estonia,t CO2 equivalent,295.9036408,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,EE,Estonia,t CO2 equivalent,284.4752003,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,EE,Estonia,t CO2 equivalent,213.8317808,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,DK,Denmark,t CO2 equivalent,3546.371498,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,DK,Denmark,t CO2 equivalent,3875.906306,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,DK,Denmark,t CO2 equivalent,3589.51939,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,DK,Denmark,t CO2 equivalent,3618.582926,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,DK,Denmark,t CO2 equivalent,3622.326649,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,DK,Denmark,t CO2 equivalent,3701.805239,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,DK,Denmark,t CO2 equivalent,3737.185713,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,DK,Denmark,t CO2 equivalent,3572.304241,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,DK,Denmark,t CO2 equivalent,3560.11407,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,DK,Denmark,t CO2 equivalent,3522.582001,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,DK,Denmark,t CO2 equivalent,3498.800839,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,DK,Denmark,t CO2 equivalent,3452.943515,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,DK,Denmark,t CO2 equivalent,3344.196193,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,DK,Denmark,t CO2 equivalent,3274.639838,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,DK,Denmark,t CO2 equivalent,3299.532317,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,DK,Denmark,t CO2 equivalent,3267.437773,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,DK,Denmark,t CO2 equivalent,3028.762918,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,DK,Denmark,t CO2 equivalent,2866.075483,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,DK,Denmark,t CO2 equivalent,2694.89136,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,DK,Denmark,t CO2 equivalent,2602.83901,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,DK,Denmark,t CO2 equivalent,2590.087387,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,DK,Denmark,t CO2 equivalent,2513.639972,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,DK,Denmark,t CO2 equivalent,2207.19718,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,DK,Denmark,t CO2 equivalent,2240.096429,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,DK,Denmark,t CO2 equivalent,2024.877058,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,DK,Denmark,t CO2 equivalent,2009.686952,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,DK,Denmark,t CO2 equivalent,2011.9749,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,DK,Denmark,t CO2 equivalent,2001.969685,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,DK,Denmark,t CO2 equivalent,1906.248373,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,DK,Denmark,t CO2 equivalent,1801.840483,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,DK,Denmark,t CO2 equivalent,1777.909878,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,DK,Denmark,t CO2 equivalent,1862.260562,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,DE,Germany,t CO2 equivalent,22628.23283,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,DE,Germany,t CO2 equivalent,17197.8665,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,DE,Germany,t CO2 equivalent,13753.65417,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,DE,Germany,t CO2 equivalent,12860.46731,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,DE,Germany,t CO2 equivalent,12163.03536,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,DE,Germany,t CO2 equivalent,11769.60601,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,DE,Germany,t CO2 equivalent,11830.70289,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,DE,Germany,t CO2 equivalent,10523.02457,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,DE,Germany,t CO2 equivalent,10043.51784,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,DE,Germany,t CO2 equivalent,9680.834886,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,DE,Germany,t CO2 equivalent,8510.44255,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,DE,Germany,t CO2 equivalent,8362.816665,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,DE,Germany,t CO2 equivalent,8150.789154,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,DE,Germany,t CO2 equivalent,7852.5753,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,DE,Germany,t CO2 equivalent,7424.963327,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,DE,Germany,t CO2 equivalent,7397.043501,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,DE,Germany,t CO2 equivalent,7489.18215,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,DE,Germany,t CO2 equivalent,6695.308542,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,DE,Germany,t CO2 equivalent,7191.324397,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,DE,Germany,t CO2 equivalent,7003.158015,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,DE,Germany,t CO2 equivalent,7442.435955,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,DE,Germany,t CO2 equivalent,7961.57722,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,DE,Germany,t CO2 equivalent,6929.056994,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,DE,Germany,t CO2 equivalent,7041.259355,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,DE,Germany,t CO2 equivalent,7570.380878,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,DE,Germany,t CO2 equivalent,7573.715876,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,DE,Germany,t CO2 equivalent,7821.716257,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,DE,Germany,t CO2 equivalent,7184.438892,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,DE,Germany,t CO2 equivalent,6838.261326,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,DE,Germany,t CO2 equivalent,6957.926625,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,DE,Germany,t CO2 equivalent,6999.713725,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,DE,Germany,t CO2 equivalent,7319.734403,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,CZ,Czechia,t CO2 equivalent,5992.32206,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,CZ,Czechia,t CO2 equivalent,5596.55325,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,CZ,Czechia,t CO2 equivalent,4321.969477,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,CZ,Czechia,t CO2 equivalent,4603.790282,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,CZ,Czechia,t CO2 equivalent,4478.958488,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,CZ,Czechia,t CO2 equivalent,4228.592844,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,CZ,Czechia,t CO2 equivalent,3776.511105,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,CZ,Czechia,t CO2 equivalent,3506.657773,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,CZ,Czechia,t CO2 equivalent,3210.742152,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,CZ,Czechia,t CO2 equivalent,3117.876957,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,CZ,Czechia,t CO2 equivalent,3169.60665,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,CZ,Czechia,t CO2 equivalent,2901.277448,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,CZ,Czechia,t CO2 equivalent,2835.2864,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,CZ,Czechia,t CO2 equivalent,2754.079193,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,CZ,Czechia,t CO2 equivalent,2697.144595,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,CZ,Czechia,t CO2 equivalent,2721.186895,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,CZ,Czechia,t CO2 equivalent,2728.469689,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,CZ,Czechia,t CO2 equivalent,2697.849087,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,CZ,Czechia,t CO2 equivalent,2711.906302,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,CZ,Czechia,t CO2 equivalent,2572.399228,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,CZ,Czechia,t CO2 equivalent,2566.703203,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,CZ,Czechia,t CO2 equivalent,2589.799492,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,CZ,Czechia,t CO2 equivalent,2460.814479,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,CZ,Czechia,t CO2 equivalent,2392.270858,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,CZ,Czechia,t CO2 equivalent,2407.364471,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,CZ,Czechia,t CO2 equivalent,2393.804743,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,CZ,Czechia,t CO2 equivalent,2405.256818,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,CZ,Czechia,t CO2 equivalent,2414.993917,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,CZ,Czechia,t CO2 equivalent,2248.999713,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,CZ,Czechia,t CO2 equivalent,2223.758861,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,CZ,Czechia,t CO2 equivalent,2204.888296,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,CZ,Czechia,t CO2 equivalent,2200.450122,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,CY,Cyprus,t CO2 equivalent,72.07310495,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,CY,Cyprus,t CO2 equivalent,78.58826737,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,CY,Cyprus,t CO2 equivalent,94.1916712,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,CY,Cyprus,t CO2 equivalent,97.23059614,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,CY,Cyprus,t CO2 equivalent,100.220393,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,CY,Cyprus,t CO2 equivalent,108.8491506,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,CY,Cyprus,t CO2 equivalent,114.1933778,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,CY,Cyprus,t CO2 equivalent,119.4173218,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,CY,Cyprus,t CO2 equivalent,126.3934506,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,CY,Cyprus,t CO2 equivalent,131.4530259,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,CY,Cyprus,t CO2 equivalent,135.5635634,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,CY,Cyprus,t CO2 equivalent,136.4241202,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,CY,Cyprus,t CO2 equivalent,133.3038097,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,CY,Cyprus,t CO2 equivalent,138.6573688,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,CY,Cyprus,t CO2 equivalent,129.9850359,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,CY,Cyprus,t CO2 equivalent,124.8311864,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,CY,Cyprus,t CO2 equivalent,124.5934597,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,CY,Cyprus,t CO2 equivalent,131.4380112,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,CY,Cyprus,t CO2 equivalent,144.9331857,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,CY,Cyprus,t CO2 equivalent,114.0857697,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,CY,Cyprus,t CO2 equivalent,110.3984152,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,CY,Cyprus,t CO2 equivalent,114.9560332,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,CY,Cyprus,t CO2 equivalent,105.1577252,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,CY,Cyprus,t CO2 equivalent,107.1393047,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,CY,Cyprus,t CO2 equivalent,108.91713,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,CY,Cyprus,t CO2 equivalent,112.1905589,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,CY,Cyprus,t CO2 equivalent,109.1085794,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,CY,Cyprus,t CO2 equivalent,115.4057695,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,CY,Cyprus,t CO2 equivalent,111.0938376,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,CY,Cyprus,t CO2 equivalent,116.1052791,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,CY,Cyprus,t CO2 equivalent,120.5484594,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,CY,Cyprus,t CO2 equivalent,113.4877658,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,BG,Bulgaria,t CO2 equivalent,1986.819326,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,BG,Bulgaria,t CO2 equivalent,1751.314849,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,BG,Bulgaria,t CO2 equivalent,1231.670472,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,BG,Bulgaria,t CO2 equivalent,1103.684426,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,BG,Bulgaria,t CO2 equivalent,1242.077324,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,BG,Bulgaria,t CO2 equivalent,1064.286485,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,BG,Bulgaria,t CO2 equivalent,1094.777013,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,BG,Bulgaria,t CO2 equivalent,1070.891438,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,BG,Bulgaria,t CO2 equivalent,1039.751752,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,BG,Bulgaria,t CO2 equivalent,1140.713501,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,BG,Bulgaria,t CO2 equivalent,1065.118977,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,BG,Bulgaria,t CO2 equivalent,1039.473474,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,BG,Bulgaria,t CO2 equivalent,1007.458027,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,BG,Bulgaria,t CO2 equivalent,1005.158851,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,BG,Bulgaria,t CO2 equivalent,966.940494,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,BG,Bulgaria,t CO2 equivalent,1016.99119,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,BG,Bulgaria,t CO2 equivalent,1047.044682,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,BG,Bulgaria,t CO2 equivalent,995.5343655,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,BG,Bulgaria,t CO2 equivalent,606.7980219,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,BG,Bulgaria,t CO2 equivalent,639.6971834,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,BG,Bulgaria,t CO2 equivalent,597.0074189,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,BG,Bulgaria,t CO2 equivalent,655.5959787,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,BG,Bulgaria,t CO2 equivalent,614.3718708,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,BG,Bulgaria,t CO2 equivalent,611.81092,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,BG,Bulgaria,t CO2 equivalent,586.5188254,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,BG,Bulgaria,t CO2 equivalent,605.3893,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,BG,Bulgaria,t CO2 equivalent,585.5253325,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,BG,Bulgaria,t CO2 equivalent,589.7791924,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,BG,Bulgaria,t CO2 equivalent,600.9025813,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,BG,Bulgaria,t CO2 equivalent,559.0746827,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,BG,Bulgaria,t CO2 equivalent,523.2297269,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,BG,Bulgaria,t CO2 equivalent,568.312063,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,BE,Belgium,t CO2 equivalent,3257.409839,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,BE,Belgium,t CO2 equivalent,3304.801301,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,BE,Belgium,t CO2 equivalent,3321.924186,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,BE,Belgium,t CO2 equivalent,3332.535657,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,BE,Belgium,t CO2 equivalent,3392.648024,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,BE,Belgium,t CO2 equivalent,3225.472465,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,BE,Belgium,t CO2 equivalent,3288.285391,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,BE,Belgium,t CO2 equivalent,3183.063012,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,BE,Belgium,t CO2 equivalent,3141.363924,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,BE,Belgium,t CO2 equivalent,2986.489858,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,BE,Belgium,t CO2 equivalent,2787.299166,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,BE,Belgium,t CO2 equivalent,2747.028883,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,BE,Belgium,t CO2 equivalent,2707.504804,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,BE,Belgium,t CO2 equivalent,2682.155056,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,BE,Belgium,t CO2 equivalent,2738.887189,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,BE,Belgium,t CO2 equivalent,2710.64742,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,BE,Belgium,t CO2 equivalent,2638.621964,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,BE,Belgium,t CO2 equivalent,2349.978834,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,BE,Belgium,t CO2 equivalent,2141.690869,All greenhouse gases - (CO2 equivalent),Other combustion
2009,Member States,BE,Belgium,t CO2 equivalent,2217.182534,All greenhouse gases - (CO2 equivalent),Other combustion
2010,Member States,BE,Belgium,t CO2 equivalent,2400.928886,All greenhouse gases - (CO2 equivalent),Other combustion
2011,Member States,BE,Belgium,t CO2 equivalent,2101.060696,All greenhouse gases - (CO2 equivalent),Other combustion
2012,Member States,BE,Belgium,t CO2 equivalent,2163.139805,All greenhouse gases - (CO2 equivalent),Other combustion
2013,Member States,BE,Belgium,t CO2 equivalent,2228.68746,All greenhouse gases - (CO2 equivalent),Other combustion
2014,Member States,BE,Belgium,t CO2 equivalent,2041.243528,All greenhouse gases - (CO2 equivalent),Other combustion
2015,Member States,BE,Belgium,t CO2 equivalent,2326.898083,All greenhouse gases - (CO2 equivalent),Other combustion
2016,Member States,BE,Belgium,t CO2 equivalent,2385.884867,All greenhouse gases - (CO2 equivalent),Other combustion
2017,Member States,BE,Belgium,t CO2 equivalent,2419.326439,All greenhouse gases - (CO2 equivalent),Other combustion
2018,Member States,BE,Belgium,t CO2 equivalent,2534.164451,All greenhouse gases - (CO2 equivalent),Other combustion
2019,Member States,BE,Belgium,t CO2 equivalent,2643.779331,All greenhouse gases - (CO2 equivalent),Other combustion
2020,Member States,BE,Belgium,t CO2 equivalent,2741.556188,All greenhouse gases - (CO2 equivalent),Other combustion
2021,Member States,BE,Belgium,t CO2 equivalent,2963.168419,All greenhouse gases - (CO2 equivalent),Other combustion
1990,Member States,AT,Austria,t CO2 equivalent,1404.315026,All greenhouse gases - (CO2 equivalent),Other combustion
1991,Member States,AT,Austria,t CO2 equivalent,1368.978436,All greenhouse gases - (CO2 equivalent),Other combustion
1992,Member States,AT,Austria,t CO2 equivalent,1327.461386,All greenhouse gases - (CO2 equivalent),Other combustion
1993,Member States,AT,Austria,t CO2 equivalent,1225.963987,All greenhouse gases - (CO2 equivalent),Other combustion
1994,Member States,AT,Austria,t CO2 equivalent,1164.936629,All greenhouse gases - (CO2 equivalent),Other combustion
1995,Member States,AT,Austria,t CO2 equivalent,1142.372648,All greenhouse gases - (CO2 equivalent),Other combustion
1996,Member States,AT,Austria,t CO2 equivalent,1210.620946,All greenhouse gases - (CO2 equivalent),Other combustion
1997,Member States,AT,Austria,t CO2 equivalent,1253.169829,All greenhouse gases - (CO2 equivalent),Other combustion
1998,Member States,AT,Austria,t CO2 equivalent,1249.871548,All greenhouse gases - (CO2 equivalent),Other combustion
1999,Member States,AT,Austria,t CO2 equivalent,1283.840448,All greenhouse gases - (CO2 equivalent),Other combustion
2000,Member States,AT,Austria,t CO2 equivalent,1217.592909,All greenhouse gases - (CO2 equivalent),Other combustion
2001,Member States,AT,Austria,t CO2 equivalent,1250.210974,All greenhouse gases - (CO2 equivalent),Other combustion
2002,Member States,AT,Austria,t CO2 equivalent,1202.766444,All greenhouse gases - (CO2 equivalent),Other combustion
2003,Member States,AT,Austria,t CO2 equivalent,1190.36064,All greenhouse gases - (CO2 equivalent),Other combustion
2004,Member States,AT,Austria,t CO2 equivalent,1206.340984,All greenhouse gases - (CO2 equivalent),Other combustion
2005,Member States,AT,Austria,t CO2 equivalent,1187.188595,All greenhouse gases - (CO2 equivalent),Other combustion
2006,Member States,AT,Austria,t CO2 equivalent,1141.335179,All greenhouse gases - (CO2 equivalent),Other combustion
2007,Member States,AT,Austria,t CO2 equivalent,1109.06018,All greenhouse gases - (CO2 equivalent),Other combustion
2008,Member States,AT,Austria,t CO2 equivalent,1180.651338,All greenhouse gases - (CO2 equivalent),Other combustion
