Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2011,Member States,LU,Luxembourg,t CO2 equivalent,-298.165577709,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,LU,Luxembourg,t CO2 equivalent,-368.194399613,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,LU,Luxembourg,t CO2 equivalent,-513.840149305,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,LU,Luxembourg,t CO2 equivalent,-422.592445808,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,LU,Luxembourg,t CO2 equivalent,-369.209464296,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,LU,Luxembourg,t CO2 equivalent,-468.322883576,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,LU,Luxembourg,t CO2 equivalent,-379.432071083,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,LU,Luxembourg,t CO2 equivalent,-241.152147828,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,LU,Luxembourg,t CO2 equivalent,-363.594617513,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,LU,Luxembourg,t CO2 equivalent,-447.649495205,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,LU,Luxembourg,t CO2 equivalent,-605.348564145,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,LT,Lithuania,t CO2 equivalent,-5347.885171924,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,LT,Lithuania,t CO2 equivalent,-5667.478965410,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,LT,Lithuania,t CO2 equivalent,-5399.578996174,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,LT,Lithuania,t CO2 equivalent,-6355.289012766,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,LT,Lithuania,t CO2 equivalent,-5873.066433106,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,LT,Lithuania,t CO2 equivalent,-4601.219458462,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,LT,Lithuania,t CO2 equivalent,934.231785006,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,LT,Lithuania,t CO2 equivalent,-285.382075201,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,LT,Lithuania,t CO2 equivalent,-7874.333731210,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,LT,Lithuania,t CO2 equivalent,-7188.897266974,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,LT,Lithuania,t CO2 equivalent,-9479.998713821,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,LT,Lithuania,t CO2 equivalent,-7309.321548304,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,LT,Lithuania,t CO2 equivalent,-6357.001739714,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,LT,Lithuania,t CO2 equivalent,-5593.957171208,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,LT,Lithuania,t CO2 equivalent,-5047.392306947,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,LT,Lithuania,t CO2 equivalent,-4152.811359351,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,LT,Lithuania,t CO2 equivalent,-3726.788567275,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,LT,Lithuania,t CO2 equivalent,-5531.267252188,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,LT,Lithuania,t CO2 equivalent,-6248.793614843,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,LT,Lithuania,t CO2 equivalent,-7260.195283964,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,LT,Lithuania,t CO2 equivalent,-10365.562398135,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,LT,Lithuania,t CO2 equivalent,-10563.935704974,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,LT,Lithuania,t CO2 equivalent,-10192.299977740,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,LT,Lithuania,t CO2 equivalent,-9580.740341344,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,LT,Lithuania,t CO2 equivalent,-8785.658675151,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,LT,Lithuania,t CO2 equivalent,-7953.416439184,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,LT,Lithuania,t CO2 equivalent,-7135.295142468,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,LT,Lithuania,t CO2 equivalent,-6551.565844910,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,LT,Lithuania,t CO2 equivalent,-5582.968623872,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,LT,Lithuania,t CO2 equivalent,-5882.686082454,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,LT,Lithuania,t CO2 equivalent,-6636.062949918,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,LT,Lithuania,t CO2 equivalent,-6090.893363142,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,IT,Italy,t CO2 equivalent,-3488.726972392,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,IT,Italy,t CO2 equivalent,-18935.863169400,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,IT,Italy,t CO2 equivalent,-16951.751649177,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,IT,Italy,t CO2 equivalent,-4100.368702501,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,IT,Italy,t CO2 equivalent,-17143.049555520,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,IT,Italy,t CO2 equivalent,-23919.531048188,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,IT,Italy,t CO2 equivalent,-25425.044544065,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,IT,Italy,t CO2 equivalent,-17039.313215634,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,IT,Italy,t CO2 equivalent,-14577.376273724,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,IT,Italy,t CO2 equivalent,-24289.454826976,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,IT,Italy,t CO2 equivalent,-21554.140333828,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,IT,Italy,t CO2 equivalent,-31800.022905540,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,IT,Italy,t CO2 equivalent,-36119.976484633,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,IT,Italy,t CO2 equivalent,-28137.807763808,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,IT,Italy,t CO2 equivalent,-34470.313855386,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,IT,Italy,t CO2 equivalent,-35557.392819378,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,IT,Italy,t CO2 equivalent,-36365.474192672,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,IT,Italy,t CO2 equivalent,-13425.247019557,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,IT,Italy,t CO2 equivalent,-31915.907988871,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,IT,Italy,t CO2 equivalent,-35341.007326446,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,IT,Italy,t CO2 equivalent,-41684.585707157,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,IT,Italy,t CO2 equivalent,-34378.452577379,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,IT,Italy,t CO2 equivalent,-24913.910004437,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,IT,Italy,t CO2 equivalent,-41233.343447210,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,IT,Italy,t CO2 equivalent,-41914.717084940,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,IT,Italy,t CO2 equivalent,-43963.976390819,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,IT,Italy,t CO2 equivalent,-43160.969973822,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,IT,Italy,t CO2 equivalent,-23297.568511691,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,IT,Italy,t CO2 equivalent,-45170.653726658,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,IT,Italy,t CO2 equivalent,-41837.015561777,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,IT,Italy,t CO2 equivalent,-32544.722248827,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,IT,Italy,t CO2 equivalent,-27473.158528607,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,IE,Ireland,t CO2 equivalent,6009.442647948,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,IE,Ireland,t CO2 equivalent,5813.889087197,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,IE,Ireland,t CO2 equivalent,5568.471264072,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,IE,Ireland,t CO2 equivalent,5671.875265945,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,IE,Ireland,t CO2 equivalent,5738.748878359,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,IE,Ireland,t CO2 equivalent,6702.173692870,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,IE,Ireland,t CO2 equivalent,6355.776523500,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,IE,Ireland,t CO2 equivalent,5821.924769567,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,IE,Ireland,t CO2 equivalent,5632.473845836,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,IE,Ireland,t CO2 equivalent,5724.026604013,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,IE,Ireland,t CO2 equivalent,7325.639280077,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,IE,Ireland,t CO2 equivalent,8417.843418627,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,IE,Ireland,t CO2 equivalent,8300.085241747,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,IE,Ireland,t CO2 equivalent,8773.85652395,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,IE,Ireland,t CO2 equivalent,7238.402959518,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,IE,Ireland,t CO2 equivalent,7691.013067233,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,IE,Ireland,t CO2 equivalent,7614.877190775,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,IE,Ireland,t CO2 equivalent,6559.425666760,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,IE,Ireland,t CO2 equivalent,6111.113290546,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,IE,Ireland,t CO2 equivalent,5556.757303208,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,IE,Ireland,t CO2 equivalent,7055.790757750,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,IE,Ireland,t CO2 equivalent,6176.520044992,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,IE,Ireland,t CO2 equivalent,5486.628570392,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,IE,Ireland,t CO2 equivalent,6289.665834961,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,IE,Ireland,t CO2 equivalent,5826.942277084,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,IE,Ireland,t CO2 equivalent,6259.408780661,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,IE,Ireland,t CO2 equivalent,5036.465387759,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,IE,Ireland,t CO2 equivalent,7438.859661016,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,IE,Ireland,t CO2 equivalent,6263.984315568,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,IE,Ireland,t CO2 equivalent,6657.067699937,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,IE,Ireland,t CO2 equivalent,7042.450085821,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,IE,Ireland,t CO2 equivalent,7338.251267267,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,HU,Hungary,t CO2 equivalent,-3361.536825414,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,HU,Hungary,t CO2 equivalent,-2516.495737783,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,HU,Hungary,t CO2 equivalent,-3082.309180803,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,HU,Hungary,t CO2 equivalent,-5766.156848788,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,HU,Hungary,t CO2 equivalent,-6412.319137491,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,HU,Hungary,t CO2 equivalent,-6360.550105468,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,HU,Hungary,t CO2 equivalent,-2686.735146422,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,HU,Hungary,t CO2 equivalent,-3150.242089974,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,HU,Hungary,t CO2 equivalent,-4217.308277958,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,HU,Hungary,t CO2 equivalent,-2003.949178661,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,HU,Hungary,t CO2 equivalent,-1099.380480554,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,HU,Hungary,t CO2 equivalent,-2767.817763785,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,HU,Hungary,t CO2 equivalent,-2063.748861530,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,HU,Hungary,t CO2 equivalent,-4434.458228603,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,HU,Hungary,t CO2 equivalent,-3467.206755381,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,HU,Hungary,t CO2 equivalent,-5998.038319454,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,HU,Hungary,t CO2 equivalent,-4046.677271244,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,HU,Hungary,t CO2 equivalent,-4388.873513004,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,HU,Hungary,t CO2 equivalent,-6066.472033977,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,HU,Hungary,t CO2 equivalent,-4615.731430499,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,HU,Hungary,t CO2 equivalent,-4831.976033366,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,HU,Hungary,t CO2 equivalent,-4180.950594277,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,HU,Hungary,t CO2 equivalent,-4764.486300493,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,HU,Hungary,t CO2 equivalent,-4072.754835539,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,HU,Hungary,t CO2 equivalent,-5102.446528763,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,HU,Hungary,t CO2 equivalent,-5687.697187866,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,HU,Hungary,t CO2 equivalent,-4561.495425686,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,HU,Hungary,t CO2 equivalent,-5365.120939360,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,HU,Hungary,t CO2 equivalent,-4811.594217424,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,HU,Hungary,t CO2 equivalent,-5388.053022684,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,HU,Hungary,t CO2 equivalent,-7109.545300164,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,HU,Hungary,t CO2 equivalent,-7197.383448989,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,HR,Croatia,t CO2 equivalent,-6312.199831444,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,HR,Croatia,t CO2 equivalent,-7483.192402852,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,HR,Croatia,t CO2 equivalent,-7582.257996273,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,HR,Croatia,t CO2 equivalent,-7748.527305698,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,HR,Croatia,t CO2 equivalent,-8017.712732729,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,HR,Croatia,t CO2 equivalent,-8504.695446437,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,HR,Croatia,t CO2 equivalent,-8150.072107915,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,HR,Croatia,t CO2 equivalent,-7541.741348461,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,HR,Croatia,t CO2 equivalent,-7348.551816739,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,HR,Croatia,t CO2 equivalent,-8143.070805142,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,HR,Croatia,t CO2 equivalent,-6695.427796918,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,HR,Croatia,t CO2 equivalent,-7941.174328517,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,HR,Croatia,t CO2 equivalent,-8222.679832036,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,HR,Croatia,t CO2 equivalent,-7399.383937983,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,HR,Croatia,t CO2 equivalent,-7728.327243249,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2005,Member States,HR,Croatia,t CO2 equivalent,-7968.676276499,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2006,Member States,HR,Croatia,t CO2 equivalent,-7785.636946008,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2007,Member States,HR,Croatia,t CO2 equivalent,-6636.202070478,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2008,Member States,HR,Croatia,t CO2 equivalent,-6839.678200217,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2009,Member States,HR,Croatia,t CO2 equivalent,-6941.498513919,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2010,Member States,HR,Croatia,t CO2 equivalent,-6887.629021840,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2011,Member States,HR,Croatia,t CO2 equivalent,-5618.139340243,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2012,Member States,HR,Croatia,t CO2 equivalent,-5180.869409577,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2013,Member States,HR,Croatia,t CO2 equivalent,-6147.738031805,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2014,Member States,HR,Croatia,t CO2 equivalent,-6006.080026700,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2015,Member States,HR,Croatia,t CO2 equivalent,-5698.398832006,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2016,Member States,HR,Croatia,t CO2 equivalent,-5708.492843350,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2017,Member States,HR,Croatia,t CO2 equivalent,-4895.733419251,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2018,Member States,HR,Croatia,t CO2 equivalent,-5503.825393415,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2019,Member States,HR,Croatia,t CO2 equivalent,-5735.838097811,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2020,Member States,HR,Croatia,t CO2 equivalent,-5666.789615397,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2021,Member States,HR,Croatia,t CO2 equivalent,-5802.365859819,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1990,Member States,GR,Greece,t CO2 equivalent,-2247.590935309,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1991,Member States,GR,Greece,t CO2 equivalent,-2372.776889883,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1992,Member States,GR,Greece,t CO2 equivalent,-2570.396789022,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1993,Member States,GR,Greece,t CO2 equivalent,-3053.722824068,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1994,Member States,GR,Greece,t CO2 equivalent,-2786.544797160,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1995,Member States,GR,Greece,t CO2 equivalent,-3041.312587210,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1996,Member States,GR,Greece,t CO2 equivalent,-2424.822225153,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1997,Member States,GR,Greece,t CO2 equivalent,-2165.353966161,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1998,Member States,GR,Greece,t CO2 equivalent,-2232.297187591,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
1999,Member States,GR,Greece,t CO2 equivalent,-2700.145325210,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2000,Member States,GR,Greece,t CO2 equivalent,-2527.978713844,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2001,Member States,GR,Greece,t CO2 equivalent,-2627.278377675,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2002,Member States,GR,Greece,t CO2 equivalent,-2961.595526496,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2003,Member States,GR,Greece,t CO2 equivalent,-2711.708739356,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
2004,Member States,GR,Greece,t CO2 equivalent,-2694.177030907,All greenhouse gases - (CO2 equivalent),"4 - Land Use, Land-Use Change and Forestry"
