Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2016,Member States,CY,Cyprus,t CO2 equivalent,2051.437496406,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,CY,Cyprus,t CO2 equivalent,2123.910727280,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,CY,Cyprus,t CO2 equivalent,2094.217594882,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,CY,Cyprus,t CO2 equivalent,2139.347876264,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,CY,Cyprus,t CO2 equivalent,1916.344223672,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,CY,Cyprus,t CO2 equivalent,2051.160410040,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,BG,Bulgaria,t CO2 equivalent,6515.517152525,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,BG,Bulgaria,t CO2 equivalent,3552.278364053,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,BG,Bulgaria,t CO2 equivalent,3894.137923911,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,BG,Bulgaria,t CO2 equivalent,4419.167844696,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,BG,Bulgaria,t CO2 equivalent,4040.581781786,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,BG,Bulgaria,t CO2 equivalent,4321.807196264,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,BG,Bulgaria,t CO2 equivalent,4238.299427752,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,BG,Bulgaria,t CO2 equivalent,4293.243347793,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,BG,Bulgaria,t CO2 equivalent,5458.477961928,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,BG,Bulgaria,t CO2 equivalent,5627.140191981,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,BG,Bulgaria,t CO2 equivalent,5461.555246793,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,BG,Bulgaria,t CO2 equivalent,5569.148639865,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,BG,Bulgaria,t CO2 equivalent,5844.328858008,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,BG,Bulgaria,t CO2 equivalent,6443.074169688,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,BG,Bulgaria,t CO2 equivalent,6987.351092272,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,BG,Bulgaria,t CO2 equivalent,7815.652861208,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,BG,Bulgaria,t CO2 equivalent,8276.082788269,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,BG,Bulgaria,t CO2 equivalent,8057.206672060,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,BG,Bulgaria,t CO2 equivalent,8550.973343403,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,BG,Bulgaria,t CO2 equivalent,8194.282678471,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,BG,Bulgaria,t CO2 equivalent,7983.148900393,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,BG,Bulgaria,t CO2 equivalent,8152.111796800,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,BG,Bulgaria,t CO2 equivalent,8505.820073542,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,BG,Bulgaria,t CO2 equivalent,7431.475754596,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,BG,Bulgaria,t CO2 equivalent,8416.324101149,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,BG,Bulgaria,t CO2 equivalent,9198.461073490,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,BG,Bulgaria,t CO2 equivalent,9299.909125935,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,BG,Bulgaria,t CO2 equivalent,9438.031030292,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,BG,Bulgaria,t CO2 equivalent,9651.316792991,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,BG,Bulgaria,t CO2 equivalent,9809.194744484,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,BG,Bulgaria,t CO2 equivalent,9225.197457229,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,BG,Bulgaria,t CO2 equivalent,9921.251283042,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,BE,Belgium,t CO2 equivalent,20925.485743166,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,BE,Belgium,t CO2 equivalent,21103.851340280,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,BE,Belgium,t CO2 equivalent,21858.530901975,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,BE,Belgium,t CO2 equivalent,22357.426122934,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,BE,Belgium,t CO2 equivalent,22855.479429715,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,BE,Belgium,t CO2 equivalent,22938.812637140,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,BE,Belgium,t CO2 equivalent,23366.850627778,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,BE,Belgium,t CO2 equivalent,23583.570525664,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,BE,Belgium,t CO2 equivalent,24246.306822303,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,BE,Belgium,t CO2 equivalent,24567.847343063,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,BE,Belgium,t CO2 equivalent,24986.734137166,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,BE,Belgium,t CO2 equivalent,25544.207478143,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,BE,Belgium,t CO2 equivalent,25860.794592286,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,BE,Belgium,t CO2 equivalent,26447.424536822,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,BE,Belgium,t CO2 equivalent,27531.538121673,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,BE,Belgium,t CO2 equivalent,26739.818791255,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,BE,Belgium,t CO2 equivalent,27338.930154410,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,BE,Belgium,t CO2 equivalent,28192.381405333,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,BE,Belgium,t CO2 equivalent,28273.840956099,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,BE,Belgium,t CO2 equivalent,27497.337028334,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,BE,Belgium,t CO2 equivalent,26707.872885413,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,BE,Belgium,t CO2 equivalent,26304.236374868,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,BE,Belgium,t CO2 equivalent,25483.099715364,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,BE,Belgium,t CO2 equivalent,24995.688634664,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,BE,Belgium,t CO2 equivalent,25243.297044399,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,BE,Belgium,t CO2 equivalent,26918.585538820,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,BE,Belgium,t CO2 equivalent,26633.733597646,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,BE,Belgium,t CO2 equivalent,26058.429829706,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,BE,Belgium,t CO2 equivalent,26232.441649240,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,BE,Belgium,t CO2 equivalent,25993.745764162,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,BE,Belgium,t CO2 equivalent,21671.979623383,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,BE,Belgium,t CO2 equivalent,23860.730636733,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1990,Member States,AT,Austria,t CO2 equivalent,13951.910504919,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1991,Member States,AT,Austria,t CO2 equivalent,15429.497233591,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1992,Member States,AT,Austria,t CO2 equivalent,15395.818423622,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1993,Member States,AT,Austria,t CO2 equivalent,15523.148780114,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1994,Member States,AT,Austria,t CO2 equivalent,15567.065774933,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1995,Member States,AT,Austria,t CO2 equivalent,15846.727685570,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1996,Member States,AT,Austria,t CO2 equivalent,17399.684967420,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1997,Member States,AT,Austria,t CO2 equivalent,16410.586713790,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1998,Member States,AT,Austria,t CO2 equivalent,18516.200811279,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
1999,Member States,AT,Austria,t CO2 equivalent,17980.230487185,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2000,Member States,AT,Austria,t CO2 equivalent,18792.052592662,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2001,Member States,AT,Austria,t CO2 equivalent,20285.534430930,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2002,Member States,AT,Austria,t CO2 equivalent,22199.117088512,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2003,Member States,AT,Austria,t CO2 equivalent,24055.270962246,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2004,Member States,AT,Austria,t CO2 equivalent,24573.614308923,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2005,Member States,AT,Austria,t CO2 equivalent,24928.376595191,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2006,Member States,AT,Austria,t CO2 equivalent,23662.730665920,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2007,Member States,AT,Austria,t CO2 equivalent,23886.709320138,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2008,Member States,AT,Austria,t CO2 equivalent,22415.945412934,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2009,Member States,AT,Austria,t CO2 equivalent,21759.122352922,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2010,Member States,AT,Austria,t CO2 equivalent,22566.959488944,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2011,Member States,AT,Austria,t CO2 equivalent,21916.315736608,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2012,Member States,AT,Austria,t CO2 equivalent,21732.298435437,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2013,Member States,AT,Austria,t CO2 equivalent,22911.175985227,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2014,Member States,AT,Austria,t CO2 equivalent,22225.639571871,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2015,Member States,AT,Austria,t CO2 equivalent,22702.119137047,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2016,Member States,AT,Austria,t CO2 equivalent,23554.968735538,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2017,Member States,AT,Austria,t CO2 equivalent,24304.963500151,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2018,Member States,AT,Austria,t CO2 equivalent,24422.257991617,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2019,Member States,AT,Austria,t CO2 equivalent,24471.819543777,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2020,Member States,AT,Austria,t CO2 equivalent,21155.621208498,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
2021,Member States,AT,Austria,t CO2 equivalent,21932.189516894,All greenhouse gases - (CO2 equivalent),1.A.3 - Transport
