Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
1998,Member States,RO,Romania,t CO2 equivalent,135333.382088099,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,RO,Romania,t CO2 equivalent,117823.47371793,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,RO,Romania,t CO2 equivalent,109748.232764285,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,RO,Romania,t CO2 equivalent,112482.551535678,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,RO,Romania,t CO2 equivalent,116419.099218901,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,RO,Romania,t CO2 equivalent,121775.931969589,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,RO,Romania,t CO2 equivalent,120317.67793606,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,RO,Romania,t CO2 equivalent,118214.580704203,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,RO,Romania,t CO2 equivalent,119718.323174906,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,RO,Romania,t CO2 equivalent,122474.780107207,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,RO,Romania,t CO2 equivalent,119105.07163076,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,RO,Romania,t CO2 equivalent,100360.988865279,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,RO,Romania,t CO2 equivalent,89983.776052625,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,RO,Romania,t CO2 equivalent,95830.726555595,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,RO,Romania,t CO2 equivalent,91228.592570539,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,RO,Romania,t CO2 equivalent,79377.140901556,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,RO,Romania,t CO2 equivalent,67882.431190750,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,RO,Romania,t CO2 equivalent,67663.061258606,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,RO,Romania,t CO2 equivalent,63723.738390533,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,RO,Romania,t CO2 equivalent,68927.058293121,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,RO,Romania,t CO2 equivalent,71500.870535084,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,RO,Romania,t CO2 equivalent,68107.822748736,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,RO,Romania,t CO2 equivalent,61906.078097627,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,RO,Romania,t CO2 equivalent,66498.955649486,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,PT,Portugal,t CO2 equivalent,69650.226162962,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,PT,Portugal,t CO2 equivalent,62211.857067078,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,PT,Portugal,t CO2 equivalent,59515.025046273,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,PT,Portugal,t CO2 equivalent,56884.233659030,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,PT,Portugal,t CO2 equivalent,58611.782024696,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,PT,Portugal,t CO2 equivalent,62058.888979399,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,PT,Portugal,t CO2 equivalent,60933.216860011,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,PT,Portugal,t CO2 equivalent,63129.658233131,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,PT,Portugal,t CO2 equivalent,68475.924794599,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,PT,Portugal,t CO2 equivalent,76633.374616490,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,PT,Portugal,t CO2 equivalent,84242.374124987,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,PT,Portugal,t CO2 equivalent,76914.546316363,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,PT,Portugal,t CO2 equivalent,81766.334907987,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,PT,Portugal,t CO2 equivalent,90008.816281797,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,PT,Portugal,t CO2 equivalent,84333.319587595,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,PT,Portugal,t CO2 equivalent,94031.295530297,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,PT,Portugal,t CO2 equivalent,84041.406006575,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,PT,Portugal,t CO2 equivalent,80381.181368096,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,PT,Portugal,t CO2 equivalent,72255.376134718,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,PT,Portugal,t CO2 equivalent,67832.182528268,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,PT,Portugal,t CO2 equivalent,67442.274801608,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,PT,Portugal,t CO2 equivalent,69893.106339463,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,PT,Portugal,t CO2 equivalent,69947.975772442,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,PT,Portugal,t CO2 equivalent,69264.947516042,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,PT,Portugal,t CO2 equivalent,64071.469363609,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,PT,Portugal,t CO2 equivalent,69750.022552210,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,PT,Portugal,t CO2 equivalent,73326.713235784,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,PT,Portugal,t CO2 equivalent,99444.637226928,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,PT,Portugal,t CO2 equivalent,71227.820309427,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,PT,Portugal,t CO2 equivalent,67260.612466704,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,PT,Portugal,t CO2 equivalent,57237.643808638,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,PT,Portugal,t CO2 equivalent,54682.568307838,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,PL,Poland,t CO2 equivalent,448266.490900984,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,PL,Poland,t CO2 equivalent,443238.930054417,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,PL,Poland,t CO2 equivalent,452494.479488815,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,PL,Poland,t CO2 equivalent,444555.002404974,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,PL,Poland,t CO2 equivalent,438935.924984513,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,PL,Poland,t CO2 equivalent,430651.287945165,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,PL,Poland,t CO2 equivalent,427127.43418201,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,PL,Poland,t CO2 equivalent,416925.12790833,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,PL,Poland,t CO2 equivalent,380771.360393033,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,PL,Poland,t CO2 equivalent,371948.294326747,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,PL,Poland,t CO2 equivalent,361630.191655029,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,PL,Poland,t CO2 equivalent,367829.091410045,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,PL,Poland,t CO2 equivalent,348968.23858246,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,PL,Poland,t CO2 equivalent,360325.687449083,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,PL,Poland,t CO2 equivalent,354330.668179987,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,PL,Poland,t CO2 equivalent,355219.151922941,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,PL,Poland,t CO2 equivalent,376090.699777887,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,PL,Poland,t CO2 equivalent,382178.922668545,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,PL,Poland,t CO2 equivalent,376217.579933101,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,PL,Poland,t CO2 equivalent,357920.816664288,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,PL,Poland,t CO2 equivalent,376986.90171783,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,PL,Poland,t CO2 equivalent,369930.14015071,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,PL,Poland,t CO2 equivalent,361630.769212232,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,PL,Poland,t CO2 equivalent,355357.628542283,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,PL,Poland,t CO2 equivalent,350264.407039388,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,PL,Poland,t CO2 equivalent,357300.499390237,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,PL,Poland,t CO2 equivalent,361065.054302719,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,PL,Poland,t CO2 equivalent,375562.022285518,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,PL,Poland,t CO2 equivalent,376649.56896752,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,PL,Poland,t CO2 equivalent,372711.121646304,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,PL,Poland,t CO2 equivalent,355275.246598985,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,PL,Poland,t CO2 equivalent,383398.413268297,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,NL,Netherlands,t CO2 equivalent,268847.886214305,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,NL,Netherlands,t CO2 equivalent,277911.657232211,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,NL,Netherlands,t CO2 equivalent,279053.634863834,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,NL,Netherlands,t CO2 equivalent,278474.794154221,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,NL,Netherlands,t CO2 equivalent,280444.954885886,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,NL,Netherlands,t CO2 equivalent,280665.329574629,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,NL,Netherlands,t CO2 equivalent,292885.094915799,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,NL,Netherlands,t CO2 equivalent,287792.713307471,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,NL,Netherlands,t CO2 equivalent,288523.264268541,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,NL,Netherlands,t CO2 equivalent,277868.343737025,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,NL,Netherlands,t CO2 equivalent,278365.8071989,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,NL,Netherlands,t CO2 equivalent,283278.467142577,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,NL,Netherlands,t CO2 equivalent,280921.652590179,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,NL,Netherlands,t CO2 equivalent,278972.254931677,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,NL,Netherlands,t CO2 equivalent,284885.756185333,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,NL,Netherlands,t CO2 equivalent,282669.184995395,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,NL,Netherlands,t CO2 equivalent,281056.698310557,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,NL,Netherlands,t CO2 equivalent,280636.200521469,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,NL,Netherlands,t CO2 equivalent,278449.056473123,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,NL,Netherlands,t CO2 equivalent,266183.397458054,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,NL,Netherlands,t CO2 equivalent,275103.951993178,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,NL,Netherlands,t CO2 equivalent,265267.355347505,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,NL,Netherlands,t CO2 equivalent,256914.922227926,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,NL,Netherlands,t CO2 equivalent,254548.873883264,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,NL,Netherlands,t CO2 equivalent,246051.523665031,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,NL,Netherlands,t CO2 equivalent,252610.997210854,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,NL,Netherlands,t CO2 equivalent,250360.788423301,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,NL,Netherlands,t CO2 equivalent,246295.503814045,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,NL,Netherlands,t CO2 equivalent,239803.915352039,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,NL,Netherlands,t CO2 equivalent,234325.803450068,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,NL,Netherlands,t CO2 equivalent,213170.691043639,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,NL,Netherlands,t CO2 equivalent,215441.801328351,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,MT,Malta,t CO2 equivalent,3781.017637409,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,MT,Malta,t CO2 equivalent,3630.585795336,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,MT,Malta,t CO2 equivalent,3970.781374708,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,MT,Malta,t CO2 equivalent,4843.243104233,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,MT,Malta,t CO2 equivalent,4718.642618265,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,MT,Malta,t CO2 equivalent,4561.520030199,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,MT,Malta,t CO2 equivalent,4692.860451281,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,MT,Malta,t CO2 equivalent,4903.287973154,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,MT,Malta,t CO2 equivalent,4987.424678282,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,MT,Malta,t CO2 equivalent,5228.478793059,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,MT,Malta,t CO2 equivalent,5335.453477802,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,MT,Malta,t CO2 equivalent,5644.157082574,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,MT,Malta,t CO2 equivalent,6122.697128965,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,MT,Malta,t CO2 equivalent,6523.083185764,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,MT,Malta,t CO2 equivalent,6621.445999670,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,MT,Malta,t CO2 equivalent,5398.252255239,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,MT,Malta,t CO2 equivalent,5747.069612204,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,MT,Malta,t CO2 equivalent,6144.572229723,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,MT,Malta,t CO2 equivalent,6268.845197162,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,MT,Malta,t CO2 equivalent,6291.984731238,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,MT,Malta,t CO2 equivalent,7972.425462927,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,MT,Malta,t CO2 equivalent,7597.292159411,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,MT,Malta,t CO2 equivalent,7270.700517242,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,MT,Malta,t CO2 equivalent,6980.252772282,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,MT,Malta,t CO2 equivalent,7121.606261767,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,MT,Malta,t CO2 equivalent,7475.325061207,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,MT,Malta,t CO2 equivalent,7931.412887422,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,MT,Malta,t CO2 equivalent,9394.839615841,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,MT,Malta,t CO2 equivalent,9680.718656907,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,MT,Malta,t CO2 equivalent,10012.912681234,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,MT,Malta,t CO2 equivalent,9409.484971424,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,MT,Malta,t CO2 equivalent,8673.338243273,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,LV,Latvia,t CO2 equivalent,15461.626678084,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,LV,Latvia,t CO2 equivalent,12124.789249471,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,LV,Latvia,t CO2 equivalent,6868.729487530,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,LV,Latvia,t CO2 equivalent,3643.954683920,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,LV,Latvia,t CO2 equivalent,-981.450588326,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,LV,Latvia,t CO2 equivalent,-1643.910012767,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,LV,Latvia,t CO2 equivalent,-1912.520651520,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,LV,Latvia,t CO2 equivalent,-790.828301289,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,LV,Latvia,t CO2 equivalent,-539.242619310,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,LV,Latvia,t CO2 equivalent,2334.467592294,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,LV,Latvia,t CO2 equivalent,-1548.816513475,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,LV,Latvia,t CO2 equivalent,-837.114954067,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,LV,Latvia,t CO2 equivalent,880.091630213,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,LV,Latvia,t CO2 equivalent,1458.790354558,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,LV,Latvia,t CO2 equivalent,5187.753413309,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,LV,Latvia,t CO2 equivalent,6125.836585526,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,LV,Latvia,t CO2 equivalent,5619.666160175,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,LV,Latvia,t CO2 equivalent,6475.587141662,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,LV,Latvia,t CO2 equivalent,5765.632119727,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,LV,Latvia,t CO2 equivalent,8216.065885739,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,LV,Latvia,t CO2 equivalent,11040.601191306,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,LV,Latvia,t CO2 equivalent,9725.910612306,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,LV,Latvia,t CO2 equivalent,8277.420775076,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,LV,Latvia,t CO2 equivalent,9472.524732028,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2014,Member States,LV,Latvia,t CO2 equivalent,13246.026566410,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2015,Member States,LV,Latvia,t CO2 equivalent,12108.476408144,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2016,Member States,LV,Latvia,t CO2 equivalent,10539.401205889,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2017,Member States,LV,Latvia,t CO2 equivalent,8994.018087472,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2018,Member States,LV,Latvia,t CO2 equivalent,11273.629112235,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2019,Member States,LV,Latvia,t CO2 equivalent,10343.647405870,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2020,Member States,LV,Latvia,t CO2 equivalent,12194.705717587,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2021,Member States,LV,Latvia,t CO2 equivalent,14115.068879417,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1990,Member States,LU,Luxembourg,t CO2 equivalent,13129.430140581,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1991,Member States,LU,Luxembourg,t CO2 equivalent,13710.392013551,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1992,Member States,LU,Luxembourg,t CO2 equivalent,13056.032880963,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1993,Member States,LU,Luxembourg,t CO2 equivalent,13087.971515733,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1994,Member States,LU,Luxembourg,t CO2 equivalent,12508.775683075,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1995,Member States,LU,Luxembourg,t CO2 equivalent,10127.729264446,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1996,Member States,LU,Luxembourg,t CO2 equivalent,10204.382342336,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1997,Member States,LU,Luxembourg,t CO2 equivalent,9593.554084565,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1998,Member States,LU,Luxembourg,t CO2 equivalent,8953.184075330,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
1999,Member States,LU,Luxembourg,t CO2 equivalent,9462.716320111,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2000,Member States,LU,Luxembourg,t CO2 equivalent,9988.791554225,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2001,Member States,LU,Luxembourg,t CO2 equivalent,10591.359291685,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2002,Member States,LU,Luxembourg,t CO2 equivalent,11467.050518495,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2003,Member States,LU,Luxembourg,t CO2 equivalent,11985.592475142,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2004,Member States,LU,Luxembourg,t CO2 equivalent,13417.711459466,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2005,Member States,LU,Luxembourg,t CO2 equivalent,13734.789500060,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2006,Member States,LU,Luxembourg,t CO2 equivalent,13562.628203137,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2007,Member States,LU,Luxembourg,t CO2 equivalent,13158.078065559,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2008,Member States,LU,Luxembourg,t CO2 equivalent,13038.782791350,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2009,Member States,LU,Luxembourg,t CO2 equivalent,12428.857459083,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2010,Member States,LU,Luxembourg,t CO2 equivalent,13254.659678244,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2011,Member States,LU,Luxembourg,t CO2 equivalent,12959.566371454,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2012,Member States,LU,Luxembourg,t CO2 equivalent,12559.131721467,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
2013,Member States,LU,Luxembourg,t CO2 equivalent,11895.672642141,All greenhouse gases - (CO2 equivalent),Total net emissions with international transport (EEA)
