Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2019,Member States,EE,Estonia,t CO2 equivalent,15899.278335668,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,EE,Estonia,t CO2 equivalent,13988.811573678,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,EE,Estonia,t CO2 equivalent,15627.925297304,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,DK,Denmark,t CO2 equivalent,80181.192870693,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,DK,Denmark,t CO2 equivalent,90059.389828769,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,DK,Denmark,t CO2 equivalent,85124.978953881,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,DK,Denmark,t CO2 equivalent,86052.974286802,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,DK,Denmark,t CO2 equivalent,89669.889996460,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,DK,Denmark,t CO2 equivalent,86893.390140597,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,DK,Denmark,t CO2 equivalent,99424.926292239,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,DK,Denmark,t CO2 equivalent,90318.922917625,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,DK,Denmark,t CO2 equivalent,86352.227287559,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,DK,Denmark,t CO2 equivalent,84058.582752172,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,DK,Denmark,t CO2 equivalent,79545.265394120,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,DK,Denmark,t CO2 equivalent,80670.060751095,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,DK,Denmark,t CO2 equivalent,80880.251222604,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,DK,Denmark,t CO2 equivalent,85736.365645333,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,DK,Denmark,t CO2 equivalent,79815.024272170,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,DK,Denmark,t CO2 equivalent,75559.011962152,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,DK,Denmark,t CO2 equivalent,83437.312320095,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,DK,Denmark,t CO2 equivalent,79115.141426575,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,DK,Denmark,t CO2 equivalent,74103.469175110,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,DK,Denmark,t CO2 equivalent,70298.283980833,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,DK,Denmark,t CO2 equivalent,69597.027013938,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,DK,Denmark,t CO2 equivalent,63917.881989282,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,DK,Denmark,t CO2 equivalent,58928.989423264,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,DK,Denmark,t CO2 equivalent,60277.329583986,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,DK,Denmark,t CO2 equivalent,56998.784705461,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,DK,Denmark,t CO2 equivalent,53147.910119446,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,DK,Denmark,t CO2 equivalent,56477.515490294,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,DK,Denmark,t CO2 equivalent,54186.058325574,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,DK,Denmark,t CO2 equivalent,56069.523989434,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,DK,Denmark,t CO2 equivalent,51445.239410018,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,DK,Denmark,t CO2 equivalent,46939.805125957,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,DK,Denmark,t CO2 equivalent,47540.456243122,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,DE,Germany,t CO2 equivalent,1299379.78981979,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,DE,Germany,t CO2 equivalent,1192096.92054529,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,DE,Germany,t CO2 equivalent,1135233.79304972,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,DE,Germany,t CO2 equivalent,1125898.32727467,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,DE,Germany,t CO2 equivalent,1113056.82037387,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,DE,Germany,t CO2 equivalent,1112615.99459294,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,DE,Germany,t CO2 equivalent,1137118.86646001,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,DE,Germany,t CO2 equivalent,1102772.72333012,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,DE,Germany,t CO2 equivalent,1078581.76377176,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,DE,Germany,t CO2 equivalent,1041586.61407336,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,DE,Germany,t CO2 equivalent,1059654.6186568,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,DE,Germany,t CO2 equivalent,1064330.41380799,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,DE,Germany,t CO2 equivalent,1074540.09939142,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,DE,Germany,t CO2 equivalent,1066094.04418374,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,DE,Germany,t CO2 equivalent,1042381.02564016,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,DE,Germany,t CO2 equivalent,1016023.55233594,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,DE,Germany,t CO2 equivalent,1017210.60815478,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,DE,Germany,t CO2 equivalent,994166.259251079,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,DE,Germany,t CO2 equivalent,989136.802330807,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,DE,Germany,t CO2 equivalent,913112.667087138,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,DE,Germany,t CO2 equivalent,954246.083644746,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,DE,Germany,t CO2 equivalent,922036.695805407,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,DE,Germany,t CO2 equivalent,921136.762866517,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,DE,Germany,t CO2 equivalent,943055.531944309,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,DE,Germany,t CO2 equivalent,909189.324911144,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,DE,Germany,t CO2 equivalent,910186.986830969,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,DE,Germany,t CO2 equivalent,911539.157668198,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,DE,Germany,t CO2 equivalent,900315.665857368,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,DE,Germany,t CO2 equivalent,868826.293367891,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,DE,Germany,t CO2 equivalent,817812.007353624,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,DE,Germany,t CO2 equivalent,748927.47170455,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,DE,Germany,t CO2 equivalent,782654.632670229,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,CZ,Czechia,t CO2 equivalent,192816.328269365,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,CZ,Czechia,t CO2 equivalent,173172.046609349,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,CZ,Czechia,t CO2 equivalent,167150.803380763,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,CZ,Czechia,t CO2 equivalent,159738.434225471,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,CZ,Czechia,t CO2 equivalent,152160.443730516,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,CZ,Czechia,t CO2 equivalent,150820.353965088,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,CZ,Czechia,t CO2 equivalent,154245.789516951,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,CZ,Czechia,t CO2 equivalent,150613.239660135,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,CZ,Czechia,t CO2 equivalent,144678.000021926,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,CZ,Czechia,t CO2 equivalent,134422.649521921,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,CZ,Czechia,t CO2 equivalent,143722.57033285,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,CZ,Czechia,t CO2 equivalent,143278.260886088,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,CZ,Czechia,t CO2 equivalent,139696.223913501,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,CZ,Czechia,t CO2 equivalent,143582.185135654,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,CZ,Czechia,t CO2 equivalent,144842.168562327,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,CZ,Czechia,t CO2 equivalent,142783.290155315,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,CZ,Czechia,t CO2 equivalent,145293.75905804,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,CZ,Czechia,t CO2 equivalent,147503.428247404,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,CZ,Czechia,t CO2 equivalent,141108.952885814,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,CZ,Czechia,t CO2 equivalent,131521.332689097,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,CZ,Czechia,t CO2 equivalent,134962.656784331,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,CZ,Czechia,t CO2 equivalent,132968.401461964,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,CZ,Czechia,t CO2 equivalent,128741.106319807,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,CZ,Czechia,t CO2 equivalent,123867.225963322,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,CZ,Czechia,t CO2 equivalent,121776.806371162,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,CZ,Czechia,t CO2 equivalent,123252.563208681,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,CZ,Czechia,t CO2 equivalent,125741.744590885,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,CZ,Czechia,t CO2 equivalent,128272.445316742,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,CZ,Czechia,t CO2 equivalent,132148.305169585,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,CZ,Czechia,t CO2 equivalent,133172.838843876,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,CZ,Czechia,t CO2 equivalent,125336.429583458,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,CZ,Czechia,t CO2 equivalent,127771.271963261,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,CY,Cyprus,t CO2 equivalent,6223.153734656,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,CY,Cyprus,t CO2 equivalent,6849.018405357,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,CY,Cyprus,t CO2 equivalent,7265.679988689,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,CY,Cyprus,t CO2 equivalent,7430.774626334,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,CY,Cyprus,t CO2 equivalent,7693.053657827,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,CY,Cyprus,t CO2 equivalent,7703.336604770,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,CY,Cyprus,t CO2 equivalent,8019.790156973,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,CY,Cyprus,t CO2 equivalent,8098.703272848,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,CY,Cyprus,t CO2 equivalent,8459.919817566,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,CY,Cyprus,t CO2 equivalent,8742.427651613,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,CY,Cyprus,t CO2 equivalent,9085.332546097,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,CY,Cyprus,t CO2 equivalent,9155.542056136,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,CY,Cyprus,t CO2 equivalent,9320.283643400,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,CY,Cyprus,t CO2 equivalent,9765.552097770,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,CY,Cyprus,t CO2 equivalent,9883.025545193,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,CY,Cyprus,t CO2 equivalent,9930.758049973,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,CY,Cyprus,t CO2 equivalent,10193.651567698,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,CY,Cyprus,t CO2 equivalent,10547.768642397,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,CY,Cyprus,t CO2 equivalent,10726.019288948,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,CY,Cyprus,t CO2 equivalent,10413.598521697,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,CY,Cyprus,t CO2 equivalent,10115.848236910,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,CY,Cyprus,t CO2 equivalent,9799.159713476,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,CY,Cyprus,t CO2 equivalent,9244.607512714,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,CY,Cyprus,t CO2 equivalent,8471.578938671,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,CY,Cyprus,t CO2 equivalent,8843.045235579,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,CY,Cyprus,t CO2 equivalent,8872.006514874,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,CY,Cyprus,t CO2 equivalent,9554.761571584,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,CY,Cyprus,t CO2 equivalent,9739.086294114,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,CY,Cyprus,t CO2 equivalent,9637.760534635,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,CY,Cyprus,t CO2 equivalent,9704.434271913,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,CY,Cyprus,t CO2 equivalent,8610.444797859,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,CY,Cyprus,t CO2 equivalent,9067.991119312,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,BG,Bulgaria,t CO2 equivalent,83374.012297505,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,BG,Bulgaria,t CO2 equivalent,65131.059063364,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,BG,Bulgaria,t CO2 equivalent,60305.584871898,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,BG,Bulgaria,t CO2 equivalent,59595.779840052,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,BG,Bulgaria,t CO2 equivalent,55171.537320388,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,BG,Bulgaria,t CO2 equivalent,56620.004627684,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,BG,Bulgaria,t CO2 equivalent,57338.589852227,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,BG,Bulgaria,t CO2 equivalent,53724.890497229,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,BG,Bulgaria,t CO2 equivalent,49860.747339279,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,BG,Bulgaria,t CO2 equivalent,42732.511901015,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,BG,Bulgaria,t CO2 equivalent,40621.647190910,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,BG,Bulgaria,t CO2 equivalent,46234.338483132,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,BG,Bulgaria,t CO2 equivalent,43404.762417616,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,BG,Bulgaria,t CO2 equivalent,48856.388745504,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,BG,Bulgaria,t CO2 equivalent,47168.728900760,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,BG,Bulgaria,t CO2 equivalent,46551.964314483,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,BG,Bulgaria,t CO2 equivalent,50573.029297037,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,BG,Bulgaria,t CO2 equivalent,53552.050725144,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,BG,Bulgaria,t CO2 equivalent,53943.434305685,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,BG,Bulgaria,t CO2 equivalent,44803.004539517,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,BG,Bulgaria,t CO2 equivalent,48084.930934659,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,BG,Bulgaria,t CO2 equivalent,56793.689532230,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,BG,Bulgaria,t CO2 equivalent,52219.640505205,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,BG,Bulgaria,t CO2 equivalent,48121.455215065,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,BG,Bulgaria,t CO2 equivalent,49948.937796502,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,BG,Bulgaria,t CO2 equivalent,53337.505083815,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,BG,Bulgaria,t CO2 equivalent,49000.661939308,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,BG,Bulgaria,t CO2 equivalent,51080.929974210,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,BG,Bulgaria,t CO2 equivalent,46638.750409957,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,BG,Bulgaria,t CO2 equivalent,45363.131393368,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,BG,Bulgaria,t CO2 equivalent,39054.288877187,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,BG,Bulgaria,t CO2 equivalent,45335.534754392,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,BE,Belgium,t CO2 equivalent,146057.443764601,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,BE,Belgium,t CO2 equivalent,148629.277418051,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1992,Member States,BE,Belgium,t CO2 equivalent,148319.147898882,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1993,Member States,BE,Belgium,t CO2 equivalent,147136.868888609,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1994,Member States,BE,Belgium,t CO2 equivalent,151953.473424483,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1995,Member States,BE,Belgium,t CO2 equivalent,154224.691398289,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1996,Member States,BE,Belgium,t CO2 equivalent,158137.804015139,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1997,Member States,BE,Belgium,t CO2 equivalent,150445.802958491,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1998,Member States,BE,Belgium,t CO2 equivalent,155554.65888764,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1999,Member States,BE,Belgium,t CO2 equivalent,150277.777630798,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2000,Member States,BE,Belgium,t CO2 equivalent,151918.357924424,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2001,Member States,BE,Belgium,t CO2 equivalent,150080.340505364,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2002,Member States,BE,Belgium,t CO2 equivalent,148868.59449301,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2003,Member States,BE,Belgium,t CO2 equivalent,149607.707999805,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2004,Member States,BE,Belgium,t CO2 equivalent,150597.188180631,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2005,Member States,BE,Belgium,t CO2 equivalent,147249.94666471,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2006,Member States,BE,Belgium,t CO2 equivalent,144717.081150392,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2007,Member States,BE,Belgium,t CO2 equivalent,141698.725403012,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2008,Member States,BE,Belgium,t CO2 equivalent,142035.427506965,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2009,Member States,BE,Belgium,t CO2 equivalent,129229.560234886,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2010,Member States,BE,Belgium,t CO2 equivalent,137495.093872757,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2011,Member States,BE,Belgium,t CO2 equivalent,127377.513497484,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2012,Member States,BE,Belgium,t CO2 equivalent,124288.639911791,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2013,Member States,BE,Belgium,t CO2 equivalent,123497.370182221,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2014,Member States,BE,Belgium,t CO2 equivalent,118053.683627411,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2015,Member States,BE,Belgium,t CO2 equivalent,122560.511641436,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2016,Member States,BE,Belgium,t CO2 equivalent,121060.889597614,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2017,Member States,BE,Belgium,t CO2 equivalent,121098.836426484,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2018,Member States,BE,Belgium,t CO2 equivalent,122159.751804124,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2019,Member States,BE,Belgium,t CO2 equivalent,121197.406975109,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2020,Member States,BE,Belgium,t CO2 equivalent,110570.667216914,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
2021,Member States,BE,Belgium,t CO2 equivalent,115203.283946469,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1990,Member States,AT,Austria,t CO2 equivalent,67728.626625448,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
1991,Member States,AT,Austria,t CO2 equivalent,64509.760549526,All greenhouse gases - (CO2 equivalent),Total net emissions with international aviation (EU NDC)
