Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2019,Member States,IE,Ireland,t CO2 equivalent,7766.44866,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,IE,Ireland,t CO2 equivalent,7340.371317,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,IE,Ireland,t CO2 equivalent,7867.300874,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,HU,Hungary,t CO2 equivalent,24757.06148,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,HU,Hungary,t CO2 equivalent,19428.75764,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,HU,Hungary,t CO2 equivalent,15578.25848,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,HU,Hungary,t CO2 equivalent,15837.62115,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,HU,Hungary,t CO2 equivalent,16682.23707,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,HU,Hungary,t CO2 equivalent,16224.89905,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,HU,Hungary,t CO2 equivalent,16816.51276,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,HU,Hungary,t CO2 equivalent,14025.89123,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,HU,Hungary,t CO2 equivalent,12835.79486,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,HU,Hungary,t CO2 equivalent,12373.14031,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,HU,Hungary,t CO2 equivalent,12522.26474,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,HU,Hungary,t CO2 equivalent,12776.07913,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,HU,Hungary,t CO2 equivalent,12290.21492,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,HU,Hungary,t CO2 equivalent,12191.71452,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,HU,Hungary,t CO2 equivalent,12681.81625,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,HU,Hungary,t CO2 equivalent,13433.51929,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,HU,Hungary,t CO2 equivalent,12884.89382,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,HU,Hungary,t CO2 equivalent,12744.89014,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,HU,Hungary,t CO2 equivalent,11613.03049,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,HU,Hungary,t CO2 equivalent,9408.244404,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,HU,Hungary,t CO2 equivalent,9764.08185,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,HU,Hungary,t CO2 equivalent,9984.042235,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,HU,Hungary,t CO2 equivalent,9203.062699,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,HU,Hungary,t CO2 equivalent,9511.863336,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,HU,Hungary,t CO2 equivalent,10312.94489,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,HU,Hungary,t CO2 equivalent,11132.8152,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,HU,Hungary,t CO2 equivalent,11156.34581,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,HU,Hungary,t CO2 equivalent,12153.75161,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,HU,Hungary,t CO2 equivalent,12667.69273,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,HU,Hungary,t CO2 equivalent,12490.23177,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,HU,Hungary,t CO2 equivalent,12323.24894,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,HU,Hungary,t CO2 equivalent,12360.55079,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,HR,Croatia,t CO2 equivalent,9637.251097,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,HR,Croatia,t CO2 equivalent,7113.173998,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,HR,Croatia,t CO2 equivalent,5871.693967,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,HR,Croatia,t CO2 equivalent,5198.34611,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,HR,Croatia,t CO2 equivalent,5592.103863,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,HR,Croatia,t CO2 equivalent,5210.525983,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,HR,Croatia,t CO2 equivalent,5167.960783,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,HR,Croatia,t CO2 equivalent,5578.013368,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,HR,Croatia,t CO2 equivalent,5325.43156,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,HR,Croatia,t CO2 equivalent,5568.15363,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,HR,Croatia,t CO2 equivalent,6027.160242,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,HR,Croatia,t CO2 equivalent,6162.18285,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,HR,Croatia,t CO2 equivalent,5994.628089,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,HR,Croatia,t CO2 equivalent,6107.044672,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,HR,Croatia,t CO2 equivalent,6892.432707,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,HR,Croatia,t CO2 equivalent,7139.139271,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,HR,Croatia,t CO2 equivalent,7454.546269,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,HR,Croatia,t CO2 equivalent,7657.213719,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,HR,Croatia,t CO2 equivalent,7649.077112,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,HR,Croatia,t CO2 equivalent,6295.853226,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,HR,Croatia,t CO2 equivalent,6438.269388,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,HR,Croatia,t CO2 equivalent,6077.847185,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,HR,Croatia,t CO2 equivalent,5493.115527,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,HR,Croatia,t CO2 equivalent,5271.956767,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,HR,Croatia,t CO2 equivalent,5442.553505,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,HR,Croatia,t CO2 equivalent,5437.066202,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,HR,Croatia,t CO2 equivalent,5265.670561,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,HR,Croatia,t CO2 equivalent,5845.702285,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,HR,Croatia,t CO2 equivalent,5805.055635,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,HR,Croatia,t CO2 equivalent,5988.399378,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,HR,Croatia,t CO2 equivalent,6040.028879,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,HR,Croatia,t CO2 equivalent,6026.287711,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,GR,Greece,t CO2 equivalent,20333.91273,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,GR,Greece,t CO2 equivalent,20305.02895,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,GR,Greece,t CO2 equivalent,19428.33894,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,GR,Greece,t CO2 equivalent,19463.04367,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,GR,Greece,t CO2 equivalent,19800.98794,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,GR,Greece,t CO2 equivalent,22366.64903,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,GR,Greece,t CO2 equivalent,23634.11136,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,GR,Greece,t CO2 equivalent,24180.4399,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,GR,Greece,t CO2 equivalent,24776.92768,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,GR,Greece,t CO2 equivalent,24452.80875,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,GR,Greece,t CO2 equivalent,24208.21407,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,GR,Greece,t CO2 equivalent,23847.68223,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,GR,Greece,t CO2 equivalent,23475.7637,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,GR,Greece,t CO2 equivalent,23006.48179,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,GR,Greece,t CO2 equivalent,22680.34321,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,GR,Greece,t CO2 equivalent,25002.82103,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,GR,Greece,t CO2 equivalent,22988.10186,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,GR,Greece,t CO2 equivalent,22976.34209,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,GR,Greece,t CO2 equivalent,22138.27268,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,GR,Greece,t CO2 equivalent,18505.33007,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,GR,Greece,t CO2 equivalent,18325.68493,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,GR,Greece,t CO2 equivalent,15022.77172,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,GR,Greece,t CO2 equivalent,16376.0756,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,GR,Greece,t CO2 equivalent,16854.34121,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,GR,Greece,t CO2 equivalent,17404.29588,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,GR,Greece,t CO2 equivalent,16822.9027,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,GR,Greece,t CO2 equivalent,17444.25879,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,GR,Greece,t CO2 equivalent,18165.06619,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,GR,Greece,t CO2 equivalent,17113.25601,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,GR,Greece,t CO2 equivalent,15962.80771,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,GR,Greece,t CO2 equivalent,14609.59831,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,GR,Greece,t CO2 equivalent,14817.18761,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,FR,France,t CO2 equivalent,138879.8253,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,FR,France,t CO2 equivalent,151413.8253,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,FR,France,t CO2 equivalent,139415.2648,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,FR,France,t CO2 equivalent,134303.9079,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,FR,France,t CO2 equivalent,135490.8396,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,FR,France,t CO2 equivalent,136557.7804,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,FR,France,t CO2 equivalent,139597.6268,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,FR,France,t CO2 equivalent,138950.2525,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,FR,France,t CO2 equivalent,133412.7728,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,FR,France,t CO2 equivalent,130985.1877,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,FR,France,t CO2 equivalent,128665.4189,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,FR,France,t CO2 equivalent,132834.6618,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,FR,France,t CO2 equivalent,129790.8623,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,FR,France,t CO2 equivalent,129610.2005,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,FR,France,t CO2 equivalent,125392.996,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,FR,France,t CO2 equivalent,126903.0274,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,FR,France,t CO2 equivalent,127163.4604,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,FR,France,t CO2 equivalent,127068.0632,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,FR,France,t CO2 equivalent,120795.2707,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,FR,France,t CO2 equivalent,101850.5037,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,FR,France,t CO2 equivalent,108326.5713,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,FR,France,t CO2 equivalent,104239.1311,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,FR,France,t CO2 equivalent,100896.8903,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,FR,France,t CO2 equivalent,102029.9633,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,FR,France,t CO2 equivalent,99254.95295,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,FR,France,t CO2 equivalent,96826.27531,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,FR,France,t CO2 equivalent,96128.26839,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,FR,France,t CO2 equivalent,95270.00714,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,FR,France,t CO2 equivalent,94084.23697,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,FR,France,t CO2 equivalent,89466.77371,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,FR,France,t CO2 equivalent,80773.3146,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,FR,France,t CO2 equivalent,85666.72323,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,FI,Finland,t CO2 equivalent,18574.56463,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,FI,Finland,t CO2 equivalent,17687.08121,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,FI,Finland,t CO2 equivalent,16897.49298,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,FI,Finland,t CO2 equivalent,17006.11894,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,FI,Finland,t CO2 equivalent,17608.03453,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,FI,Finland,t CO2 equivalent,17053.95114,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,FI,Finland,t CO2 equivalent,17160.40904,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,FI,Finland,t CO2 equivalent,17740.29584,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,FI,Finland,t CO2 equivalent,17408.56348,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,FI,Finland,t CO2 equivalent,17530.55129,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,FI,Finland,t CO2 equivalent,17731.88092,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,FI,Finland,t CO2 equivalent,17362.82392,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,FI,Finland,t CO2 equivalent,17085.83407,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,FI,Finland,t CO2 equivalent,17812.76342,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,FI,Finland,t CO2 equivalent,18228.47263,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,FI,Finland,t CO2 equivalent,17902.46295,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,FI,Finland,t CO2 equivalent,18420.7713,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,FI,Finland,t CO2 equivalent,18709.84367,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,FI,Finland,t CO2 equivalent,18389.73115,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,FI,Finland,t CO2 equivalent,14630.42626,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,FI,Finland,t CO2 equivalent,16126.76642,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,FI,Finland,t CO2 equivalent,15674.62912,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,FI,Finland,t CO2 equivalent,14283.01563,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,FI,Finland,t CO2 equivalent,14113.68387,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,FI,Finland,t CO2 equivalent,12545.96211,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,FI,Finland,t CO2 equivalent,12369.66729,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,FI,Finland,t CO2 equivalent,12646.37816,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,FI,Finland,t CO2 equivalent,12313.73683,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,FI,Finland,t CO2 equivalent,12455.39735,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,FI,Finland,t CO2 equivalent,11907.4399,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,FI,Finland,t CO2 equivalent,11304.31618,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,FI,Finland,t CO2 equivalent,11755.46373,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,ES,Spain,t CO2 equivalent,73164.7965,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,ES,Spain,t CO2 equivalent,76221.75453,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,ES,Spain,t CO2 equivalent,72828.46312,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,ES,Spain,t CO2 equivalent,70735.08271,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,ES,Spain,t CO2 equivalent,80150.35183,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,ES,Spain,t CO2 equivalent,89465.31653,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,ES,Spain,t CO2 equivalent,85230.15196,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,ES,Spain,t CO2 equivalent,86690.54084,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,ES,Spain,t CO2 equivalent,88505.89706,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,ES,Spain,t CO2 equivalent,93116.59471,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,ES,Spain,t CO2 equivalent,98201.12479,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,ES,Spain,t CO2 equivalent,98173.5963,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,ES,Spain,t CO2 equivalent,100516.8181,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,ES,Spain,t CO2 equivalent,107944.5338,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,ES,Spain,t CO2 equivalent,109062.3122,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,ES,Spain,t CO2 equivalent,112988.7335,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,ES,Spain,t CO2 equivalent,105579.9875,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,ES,Spain,t CO2 equivalent,109160.142,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,ES,Spain,t CO2 equivalent,102694.0504,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,ES,Spain,t CO2 equivalent,86052.98498,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,ES,Spain,t CO2 equivalent,88939.27107,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,ES,Spain,t CO2 equivalent,83184.37858,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,ES,Spain,t CO2 equivalent,80415.39688,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,ES,Spain,t CO2 equivalent,76156.52819,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,ES,Spain,t CO2 equivalent,75157.75117,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,ES,Spain,t CO2 equivalent,72311.50952,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,ES,Spain,t CO2 equivalent,73816.83607,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,ES,Spain,t CO2 equivalent,73255.16523,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,ES,Spain,t CO2 equivalent,74090.43088,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,ES,Spain,t CO2 equivalent,72266.59225,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,ES,Spain,t CO2 equivalent,66511.02223,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,ES,Spain,t CO2 equivalent,70823.37125,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,EE,Estonia,t CO2 equivalent,4437.238788,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,EE,Estonia,t CO2 equivalent,4323.693735,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,EE,Estonia,t CO2 equivalent,2525.820883,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,EE,Estonia,t CO2 equivalent,2166.207729,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,EE,Estonia,t CO2 equivalent,2136.922553,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,EE,Estonia,t CO2 equivalent,2136.493359,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,EE,Estonia,t CO2 equivalent,2237.43863,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,EE,Estonia,t CO2 equivalent,2045.415178,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,EE,Estonia,t CO2 equivalent,1962.718394,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,EE,Estonia,t CO2 equivalent,1548.972031,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,EE,Estonia,t CO2 equivalent,1603.563605,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,EE,Estonia,t CO2 equivalent,1838.699608,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,EE,Estonia,t CO2 equivalent,1361.999139,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,EE,Estonia,t CO2 equivalent,1546.817665,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,EE,Estonia,t CO2 equivalent,1731.582716,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,EE,Estonia,t CO2 equivalent,1756.946783,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,EE,Estonia,t CO2 equivalent,1792.261383,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,EE,Estonia,t CO2 equivalent,2270.859555,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,EE,Estonia,t CO2 equivalent,2175.492857,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,EE,Estonia,t CO2 equivalent,1239.269868,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,EE,Estonia,t CO2 equivalent,1326.619682,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,EE,Estonia,t CO2 equivalent,1574.637996,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,EE,Estonia,t CO2 equivalent,1818.619792,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,EE,Estonia,t CO2 equivalent,1943.873238,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,EE,Estonia,t CO2 equivalent,1582.488098,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,EE,Estonia,t CO2 equivalent,1167.854699,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,EE,Estonia,t CO2 equivalent,1190.315105,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,EE,Estonia,t CO2 equivalent,1369.332724,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,EE,Estonia,t CO2 equivalent,1362.374756,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,EE,Estonia,t CO2 equivalent,1331.906118,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,EE,Estonia,t CO2 equivalent,802.0880876,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,EE,Estonia,t CO2 equivalent,694.7585215,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,DK,Denmark,t CO2 equivalent,7853.422783,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,DK,Denmark,t CO2 equivalent,8438.400055,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,DK,Denmark,t CO2 equivalent,8355.084064,All greenhouse gases - (CO2 equivalent),Industry
1993,Member States,DK,Denmark,t CO2 equivalent,8342.102524,All greenhouse gases - (CO2 equivalent),Industry
1994,Member States,DK,Denmark,t CO2 equivalent,8603.900521,All greenhouse gases - (CO2 equivalent),Industry
1995,Member States,DK,Denmark,t CO2 equivalent,8970.635741,All greenhouse gases - (CO2 equivalent),Industry
1996,Member States,DK,Denmark,t CO2 equivalent,9224.590153,All greenhouse gases - (CO2 equivalent),Industry
1997,Member States,DK,Denmark,t CO2 equivalent,9262.869767,All greenhouse gases - (CO2 equivalent),Industry
1998,Member States,DK,Denmark,t CO2 equivalent,9366.623393,All greenhouse gases - (CO2 equivalent),Industry
1999,Member States,DK,Denmark,t CO2 equivalent,9688.473181,All greenhouse gases - (CO2 equivalent),Industry
2000,Member States,DK,Denmark,t CO2 equivalent,9604.793207,All greenhouse gases - (CO2 equivalent),Industry
2001,Member States,DK,Denmark,t CO2 equivalent,9575.042927,All greenhouse gases - (CO2 equivalent),Industry
2002,Member States,DK,Denmark,t CO2 equivalent,9154.182491,All greenhouse gases - (CO2 equivalent),Industry
2003,Member States,DK,Denmark,t CO2 equivalent,9118.49913,All greenhouse gases - (CO2 equivalent),Industry
2004,Member States,DK,Denmark,t CO2 equivalent,9073.496212,All greenhouse gases - (CO2 equivalent),Industry
2005,Member States,DK,Denmark,t CO2 equivalent,8304.439865,All greenhouse gases - (CO2 equivalent),Industry
2006,Member States,DK,Denmark,t CO2 equivalent,8493.454401,All greenhouse gases - (CO2 equivalent),Industry
2007,Member States,DK,Denmark,t CO2 equivalent,8266.382778,All greenhouse gases - (CO2 equivalent),Industry
2008,Member States,DK,Denmark,t CO2 equivalent,7435.049864,All greenhouse gases - (CO2 equivalent),Industry
2009,Member States,DK,Denmark,t CO2 equivalent,6185.825053,All greenhouse gases - (CO2 equivalent),Industry
2010,Member States,DK,Denmark,t CO2 equivalent,6417.164188,All greenhouse gases - (CO2 equivalent),Industry
2011,Member States,DK,Denmark,t CO2 equivalent,6449.45245,All greenhouse gases - (CO2 equivalent),Industry
2012,Member States,DK,Denmark,t CO2 equivalent,6177.271456,All greenhouse gases - (CO2 equivalent),Industry
2013,Member States,DK,Denmark,t CO2 equivalent,5961.871722,All greenhouse gases - (CO2 equivalent),Industry
2014,Member States,DK,Denmark,t CO2 equivalent,5908.216434,All greenhouse gases - (CO2 equivalent),Industry
2015,Member States,DK,Denmark,t CO2 equivalent,5701.697385,All greenhouse gases - (CO2 equivalent),Industry
2016,Member States,DK,Denmark,t CO2 equivalent,6000.856255,All greenhouse gases - (CO2 equivalent),Industry
2017,Member States,DK,Denmark,t CO2 equivalent,6067.17945,All greenhouse gases - (CO2 equivalent),Industry
2018,Member States,DK,Denmark,t CO2 equivalent,6093.983057,All greenhouse gases - (CO2 equivalent),Industry
2019,Member States,DK,Denmark,t CO2 equivalent,5658.384633,All greenhouse gases - (CO2 equivalent),Industry
2020,Member States,DK,Denmark,t CO2 equivalent,5630.987083,All greenhouse gases - (CO2 equivalent),Industry
2021,Member States,DK,Denmark,t CO2 equivalent,5662.698955,All greenhouse gases - (CO2 equivalent),Industry
1990,Member States,DE,Germany,t CO2 equivalent,278900.0284,All greenhouse gases - (CO2 equivalent),Industry
1991,Member States,DE,Germany,t CO2 equivalent,253707.3688,All greenhouse gases - (CO2 equivalent),Industry
1992,Member States,DE,Germany,t CO2 equivalent,243068.4968,All greenhouse gases - (CO2 equivalent),Industry
