Year of Date,Color EU,country code (Country GHG viewer),Name (extra),Unit,Measure calc,Gas,Sector Name
2009,Member States,HR,Croatia,t CO2 equivalent,1812.452510601,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,HR,Croatia,t CO2 equivalent,1862.760535471,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,HR,Croatia,t CO2 equivalent,1899.195342520,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,HR,Croatia,t CO2 equivalent,1894.291101002,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,HR,Croatia,t CO2 equivalent,1878.209378390,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,HR,Croatia,t CO2 equivalent,1925.612711312,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,HR,Croatia,t CO2 equivalent,1977.832453602,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,HR,Croatia,t CO2 equivalent,2013.277936556,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,HR,Croatia,t CO2 equivalent,2032.078849834,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,HR,Croatia,t CO2 equivalent,2006.118262248,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,HR,Croatia,t CO2 equivalent,1985.627741747,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,HR,Croatia,t CO2 equivalent,2004.808292317,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,HR,Croatia,t CO2 equivalent,1877.243178587,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,GR,Greece,t CO2 equivalent,5383.968905621,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,GR,Greece,t CO2 equivalent,5355.959856006,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,GR,Greece,t CO2 equivalent,5465.313236148,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,GR,Greece,t CO2 equivalent,5523.231485243,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,GR,Greece,t CO2 equivalent,5693.001074349,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,GR,Greece,t CO2 equivalent,5700.528753194,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,GR,Greece,t CO2 equivalent,5811.516242616,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,GR,Greece,t CO2 equivalent,5767.986081205,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,GR,Greece,t CO2 equivalent,5967.919105592,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,GR,Greece,t CO2 equivalent,5913.691814798,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,GR,Greece,t CO2 equivalent,5922.974192723,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,GR,Greece,t CO2 equivalent,5050.835520687,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,GR,Greece,t CO2 equivalent,5000.778766257,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,GR,Greece,t CO2 equivalent,5138.400432302,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,GR,Greece,t CO2 equivalent,5146.089056242,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,GR,Greece,t CO2 equivalent,5256.422022371,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,GR,Greece,t CO2 equivalent,5446.763302077,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,GR,Greece,t CO2 equivalent,5247.505799350,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,GR,Greece,t CO2 equivalent,5264.946873646,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,GR,Greece,t CO2 equivalent,4951.537789083,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,GR,Greece,t CO2 equivalent,5266.271251039,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,GR,Greece,t CO2 equivalent,5008.618897963,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,GR,Greece,t CO2 equivalent,4754.627267763,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,GR,Greece,t CO2 equivalent,4865.648011638,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,GR,Greece,t CO2 equivalent,4933.415826801,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,GR,Greece,t CO2 equivalent,4912.931895827,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,GR,Greece,t CO2 equivalent,4981.213541079,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,GR,Greece,t CO2 equivalent,5182.251153367,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,GR,Greece,t CO2 equivalent,5346.659657114,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,GR,Greece,t CO2 equivalent,5380.325669020,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,GR,Greece,t CO2 equivalent,5487.964743356,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,GR,Greece,t CO2 equivalent,5852.192334004,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,FR,France,t CO2 equivalent,17884.127599988,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,FR,France,t CO2 equivalent,18687.297032576,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,FR,France,t CO2 equivalent,19581.120756004,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,FR,France,t CO2 equivalent,20445.528670103,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,FR,France,t CO2 equivalent,20922.136922063,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,FR,France,t CO2 equivalent,21244.698196999,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,FR,France,t CO2 equivalent,21378.135565756,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,FR,France,t CO2 equivalent,21462.514768867,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,FR,France,t CO2 equivalent,21992.874806913,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,FR,France,t CO2 equivalent,22250.060596910,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,FR,France,t CO2 equivalent,22700.969746189,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,FR,France,t CO2 equivalent,22984.842282900,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,FR,France,t CO2 equivalent,23217.072865834,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,FR,France,t CO2 equivalent,23340.740606484,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,FR,France,t CO2 equivalent,23149.173341090,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,FR,France,t CO2 equivalent,23033.820211297,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,FR,France,t CO2 equivalent,23036.059480647,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,FR,France,t CO2 equivalent,22940.549175790,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,FR,France,t CO2 equivalent,22985.750293249,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,FR,France,t CO2 equivalent,22318.542247221,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,FR,France,t CO2 equivalent,22407.233041321,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,FR,France,t CO2 equivalent,21482.119493991,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,FR,France,t CO2 equivalent,21078.452979898,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,FR,France,t CO2 equivalent,19491.978164844,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,FR,France,t CO2 equivalent,18868.460703664,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,FR,France,t CO2 equivalent,17823.019907874,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,FR,France,t CO2 equivalent,17851.731342466,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,FR,France,t CO2 equivalent,17918.439497279,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,FR,France,t CO2 equivalent,17698.780125885,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,FR,France,t CO2 equivalent,18970.663304667,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,FR,France,t CO2 equivalent,18718.973104323,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,FR,France,t CO2 equivalent,18085.897255458,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,FI,Finland,t CO2 equivalent,5207.608540367,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,FI,Finland,t CO2 equivalent,5268.977680008,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,FI,Finland,t CO2 equivalent,5283.357783222,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,FI,Finland,t CO2 equivalent,5277.187402483,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,FI,Finland,t CO2 equivalent,5205.704058710,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,FI,Finland,t CO2 equivalent,5124.592884421,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,FI,Finland,t CO2 equivalent,5006.406994009,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,FI,Finland,t CO2 equivalent,4864.849842321,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,FI,Finland,t CO2 equivalent,4642.833027522,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,FI,Finland,t CO2 equivalent,4528.305829708,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,FI,Finland,t CO2 equivalent,4250.619199240,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,FI,Finland,t CO2 equivalent,4071.857328874,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,FI,Finland,t CO2 equivalent,3788.156223543,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,FI,Finland,t CO2 equivalent,3562.588290344,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,FI,Finland,t CO2 equivalent,3388.624143583,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,FI,Finland,t CO2 equivalent,3118.818988228,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,FI,Finland,t CO2 equivalent,3202.377794782,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,FI,Finland,t CO2 equivalent,3086.247123240,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,FI,Finland,t CO2 equivalent,2950.270031860,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,FI,Finland,t CO2 equivalent,2836.757029116,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,FI,Finland,t CO2 equivalent,2836.973816634,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,FI,Finland,t CO2 equivalent,2739.491673862,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,FI,Finland,t CO2 equivalent,2675.780559698,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,FI,Finland,t CO2 equivalent,2537.076413432,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,FI,Finland,t CO2 equivalent,2386.390807986,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,FI,Finland,t CO2 equivalent,2310.733734318,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,FI,Finland,t CO2 equivalent,2159.898713401,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,FI,Finland,t CO2 equivalent,2050.78023925,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,FI,Finland,t CO2 equivalent,2008.147889565,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,FI,Finland,t CO2 equivalent,1977.814168636,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,FI,Finland,t CO2 equivalent,1914.888294243,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,FI,Finland,t CO2 equivalent,1818.034529231,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,ES,Spain,t CO2 equivalent,13532.920367396,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,ES,Spain,t CO2 equivalent,13583.813863604,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,ES,Spain,t CO2 equivalent,13847.986244762,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,ES,Spain,t CO2 equivalent,13962.603357103,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,ES,Spain,t CO2 equivalent,14306.894494432,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,ES,Spain,t CO2 equivalent,14494.057238377,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,ES,Spain,t CO2 equivalent,14932.613591165,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,ES,Spain,t CO2 equivalent,15485.139305670,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,ES,Spain,t CO2 equivalent,15354.164165084,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,ES,Spain,t CO2 equivalent,15525.890299795,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,ES,Spain,t CO2 equivalent,15778.450460998,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,ES,Spain,t CO2 equivalent,15991.712666408,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,ES,Spain,t CO2 equivalent,16092.918636758,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,ES,Spain,t CO2 equivalent,15922.487343925,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,ES,Spain,t CO2 equivalent,15272.432562288,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,ES,Spain,t CO2 equivalent,15421.060218653,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,ES,Spain,t CO2 equivalent,16012.683341859,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,ES,Spain,t CO2 equivalent,16537.039226436,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,ES,Spain,t CO2 equivalent,16475.094744870,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,ES,Spain,t CO2 equivalent,17943.808736056,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,ES,Spain,t CO2 equivalent,16740.206141295,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,ES,Spain,t CO2 equivalent,17342.743999705,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,ES,Spain,t CO2 equivalent,16922.334176789,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,ES,Spain,t CO2 equivalent,16522.497210138,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,ES,Spain,t CO2 equivalent,15186.642326847,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,ES,Spain,t CO2 equivalent,16229.896481154,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,ES,Spain,t CO2 equivalent,15744.747250539,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,ES,Spain,t CO2 equivalent,15458.501134178,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,ES,Spain,t CO2 equivalent,15503.952804637,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,ES,Spain,t CO2 equivalent,14731.053948652,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,ES,Spain,t CO2 equivalent,14610.504264641,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,ES,Spain,t CO2 equivalent,14303.439573828,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,EE,Estonia,t CO2 equivalent,404.968048021,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,EE,Estonia,t CO2 equivalent,419.375768092,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,EE,Estonia,t CO2 equivalent,432.208134139,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,EE,Estonia,t CO2 equivalent,452.835457650,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,EE,Estonia,t CO2 equivalent,451.254706625,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,EE,Estonia,t CO2 equivalent,437.328759146,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,EE,Estonia,t CO2 equivalent,479.840287729,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,EE,Estonia,t CO2 equivalent,542.913022177,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,EE,Estonia,t CO2 equivalent,562.252157744,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,EE,Estonia,t CO2 equivalent,569.948038940,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,EE,Estonia,t CO2 equivalent,622.400657211,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,EE,Estonia,t CO2 equivalent,631.113305344,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,EE,Estonia,t CO2 equivalent,617.255902928,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,EE,Estonia,t CO2 equivalent,603.703187588,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,EE,Estonia,t CO2 equivalent,597.305920813,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,EE,Estonia,t CO2 equivalent,568.292516797,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,EE,Estonia,t CO2 equivalent,551.077619954,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,EE,Estonia,t CO2 equivalent,543.299985658,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,EE,Estonia,t CO2 equivalent,525.554191895,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,EE,Estonia,t CO2 equivalent,549.913150720,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,EE,Estonia,t CO2 equivalent,535.979762644,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,EE,Estonia,t CO2 equivalent,489.724794730,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,EE,Estonia,t CO2 equivalent,468.054686699,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,EE,Estonia,t CO2 equivalent,431.632425148,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,EE,Estonia,t CO2 equivalent,394.043079536,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,EE,Estonia,t CO2 equivalent,367.561566072,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,EE,Estonia,t CO2 equivalent,357.261461563,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,EE,Estonia,t CO2 equivalent,345.926679095,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,EE,Estonia,t CO2 equivalent,333.785179576,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,EE,Estonia,t CO2 equivalent,328.508617438,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,EE,Estonia,t CO2 equivalent,314.908039754,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,EE,Estonia,t CO2 equivalent,317.157921051,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,DK,Denmark,t CO2 equivalent,1974.865912644,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,DK,Denmark,t CO2 equivalent,1951.781880667,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,DK,Denmark,t CO2 equivalent,1929.803432420,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,DK,Denmark,t CO2 equivalent,1829.093920361,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,DK,Denmark,t CO2 equivalent,1753.781941010,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,DK,Denmark,t CO2 equivalent,1642.878927562,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,DK,Denmark,t CO2 equivalent,1567.024935042,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,DK,Denmark,t CO2 equivalent,1479.536485561,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,DK,Denmark,t CO2 equivalent,1383.261850255,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,DK,Denmark,t CO2 equivalent,1385.591985385,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,DK,Denmark,t CO2 equivalent,1393.669213096,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,DK,Denmark,t CO2 equivalent,1377.297324478,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,DK,Denmark,t CO2 equivalent,1334.085533171,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,DK,Denmark,t CO2 equivalent,1333.864089587,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,DK,Denmark,t CO2 equivalent,1161.499793551,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,DK,Denmark,t CO2 equivalent,1170.577361231,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,DK,Denmark,t CO2 equivalent,1215.673337134,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,DK,Denmark,t CO2 equivalent,1198.476551043,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,DK,Denmark,t CO2 equivalent,1204.178738524,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,DK,Denmark,t CO2 equivalent,1118.289856463,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,DK,Denmark,t CO2 equivalent,1053.214967677,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,DK,Denmark,t CO2 equivalent,1062.701659233,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,DK,Denmark,t CO2 equivalent,1033.700377776,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,DK,Denmark,t CO2 equivalent,1030.457986134,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,DK,Denmark,t CO2 equivalent,1049.008784270,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,DK,Denmark,t CO2 equivalent,1050.059657811,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,DK,Denmark,t CO2 equivalent,1082.125995356,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,DK,Denmark,t CO2 equivalent,1104.839446427,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,DK,Denmark,t CO2 equivalent,1122.427636742,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,DK,Denmark,t CO2 equivalent,1139.144984145,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,DK,Denmark,t CO2 equivalent,1184.006919141,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,DK,Denmark,t CO2 equivalent,1234.438103425,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,DE,Germany,t CO2 equivalent,41208.89137434,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,DE,Germany,t CO2 equivalent,42608.21355907,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,DE,Germany,t CO2 equivalent,43072.00269183,All greenhouse gases - (CO2 equivalent),5 - Waste management
1993,Member States,DE,Germany,t CO2 equivalent,42650.10223144,All greenhouse gases - (CO2 equivalent),5 - Waste management
1994,Member States,DE,Germany,t CO2 equivalent,41491.83545711,All greenhouse gases - (CO2 equivalent),5 - Waste management
1995,Member States,DE,Germany,t CO2 equivalent,40135.9773399,All greenhouse gases - (CO2 equivalent),5 - Waste management
1996,Member States,DE,Germany,t CO2 equivalent,38261.99383418,All greenhouse gases - (CO2 equivalent),5 - Waste management
1997,Member States,DE,Germany,t CO2 equivalent,34832.35221472,All greenhouse gases - (CO2 equivalent),5 - Waste management
1998,Member States,DE,Germany,t CO2 equivalent,32230.18006299,All greenhouse gases - (CO2 equivalent),5 - Waste management
1999,Member States,DE,Germany,t CO2 equivalent,30177.97835274,All greenhouse gases - (CO2 equivalent),5 - Waste management
2000,Member States,DE,Germany,t CO2 equivalent,28249.56389253,All greenhouse gases - (CO2 equivalent),5 - Waste management
2001,Member States,DE,Germany,t CO2 equivalent,26207.97469008,All greenhouse gases - (CO2 equivalent),5 - Waste management
2002,Member States,DE,Germany,t CO2 equivalent,24490.61299555,All greenhouse gases - (CO2 equivalent),5 - Waste management
2003,Member States,DE,Germany,t CO2 equivalent,22699.1402366,All greenhouse gases - (CO2 equivalent),5 - Waste management
2004,Member States,DE,Germany,t CO2 equivalent,20118.01891643,All greenhouse gases - (CO2 equivalent),5 - Waste management
2005,Member States,DE,Germany,t CO2 equivalent,18453.67151022,All greenhouse gases - (CO2 equivalent),5 - Waste management
2006,Member States,DE,Germany,t CO2 equivalent,16383.41410436,All greenhouse gases - (CO2 equivalent),5 - Waste management
2007,Member States,DE,Germany,t CO2 equivalent,14868.19377564,All greenhouse gases - (CO2 equivalent),5 - Waste management
2008,Member States,DE,Germany,t CO2 equivalent,13478.05113652,All greenhouse gases - (CO2 equivalent),5 - Waste management
2009,Member States,DE,Germany,t CO2 equivalent,12098.71030955,All greenhouse gases - (CO2 equivalent),5 - Waste management
2010,Member States,DE,Germany,t CO2 equivalent,10853.39483136,All greenhouse gases - (CO2 equivalent),5 - Waste management
2011,Member States,DE,Germany,t CO2 equivalent,9987.16484251,All greenhouse gases - (CO2 equivalent),5 - Waste management
2012,Member States,DE,Germany,t CO2 equivalent,9167.35381186,All greenhouse gases - (CO2 equivalent),5 - Waste management
2013,Member States,DE,Germany,t CO2 equivalent,8380.63635852,All greenhouse gases - (CO2 equivalent),5 - Waste management
2014,Member States,DE,Germany,t CO2 equivalent,7779.89402022,All greenhouse gases - (CO2 equivalent),5 - Waste management
2015,Member States,DE,Germany,t CO2 equivalent,7175.13947391,All greenhouse gases - (CO2 equivalent),5 - Waste management
2016,Member States,DE,Germany,t CO2 equivalent,6655.16153802,All greenhouse gases - (CO2 equivalent),5 - Waste management
2017,Member States,DE,Germany,t CO2 equivalent,6281.32556931,All greenhouse gases - (CO2 equivalent),5 - Waste management
2018,Member States,DE,Germany,t CO2 equivalent,5897.2677536,All greenhouse gases - (CO2 equivalent),5 - Waste management
2019,Member States,DE,Germany,t CO2 equivalent,5376.59338073,All greenhouse gases - (CO2 equivalent),5 - Waste management
2020,Member States,DE,Germany,t CO2 equivalent,4901.02823206,All greenhouse gases - (CO2 equivalent),5 - Waste management
2021,Member States,DE,Germany,t CO2 equivalent,4494.04754368,All greenhouse gases - (CO2 equivalent),5 - Waste management
1990,Member States,CZ,Czechia,t CO2 equivalent,3319.422453017,All greenhouse gases - (CO2 equivalent),5 - Waste management
1991,Member States,CZ,Czechia,t CO2 equivalent,3482.855217865,All greenhouse gases - (CO2 equivalent),5 - Waste management
1992,Member States,CZ,Czechia,t CO2 equivalent,3468.802115163,All greenhouse gases - (CO2 equivalent),5 - Waste management
